# TEST CONFIGURATION BEGIN
# FileStream(filename='airlines.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 512] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=512, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 512] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=512, min_window_size=1)
# [ensemble 1024] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1024, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 1024] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1024, min_window_size=1)
# [ensemble 2048] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=2048, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 2048] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=2048, min_window_size=1)
# [ensemble 4096] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=4096, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 4096] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=4096, min_window_size=1)
# [ensemble 8192] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=8192, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 8192] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=8192, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='mwindow_airlines.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 512],current_acc_[ensemble 512],mean_acc_[incremental 512],current_acc_[incremental 512],mean_acc_[ensemble 1024],current_acc_[ensemble 1024],mean_acc_[incremental 1024],current_acc_[incremental 1024],mean_acc_[ensemble 2048],current_acc_[ensemble 2048],mean_acc_[incremental 2048],current_acc_[incremental 2048],mean_acc_[ensemble 4096],current_acc_[ensemble 4096],mean_acc_[incremental 4096],current_acc_[incremental 4096],mean_acc_[ensemble 8192],current_acc_[ensemble 8192],mean_acc_[incremental 8192],current_acc_[incremental 8192],training_time_[ensemble 512],testing_time_[ensemble 512],total_running_time_[ensemble 512],training_time_[incremental 512],testing_time_[incremental 512],total_running_time_[incremental 512],training_time_[ensemble 1024],testing_time_[ensemble 1024],total_running_time_[ensemble 1024],training_time_[incremental 1024],testing_time_[incremental 1024],total_running_time_[incremental 1024],training_time_[ensemble 2048],testing_time_[ensemble 2048],total_running_time_[ensemble 2048],training_time_[incremental 2048],testing_time_[incremental 2048],total_running_time_[incremental 2048],training_time_[ensemble 4096],testing_time_[ensemble 4096],total_running_time_[ensemble 4096],training_time_[incremental 4096],testing_time_[incremental 4096],total_running_time_[incremental 4096],training_time_[ensemble 8192],testing_time_[ensemble 8192],total_running_time_[ensemble 8192],training_time_[incremental 8192],testing_time_[incremental 8192],total_running_time_[incremental 8192]
132599,0.691564,0.620000,0.701718,0.635000,0.680429,0.620000,0.701196,0.655000,0.677331,0.630000,0.699018,0.675000,0.652975,0.650000,0.690798,0.655000,0.698896,0.660000,0.697485,0.655000,2.640760,41.406141,44.046901,15.599403,2.776165,18.375567,1.908330,40.195509,42.103839,6.815236,2.703589,9.518825,1.837702,40.079391,41.917093,3.729962,2.704679,6.434641,2.017060,40.147161,42.164221,2.806448,2.671397,5.477845,2.711615,34.648080,37.359695,3.077071,2.627659,5.704730
132799,0.691128,0.620000,0.701402,0.650000,0.680457,0.685000,0.700823,0.640000,0.677317,0.675000,0.698689,0.645000,0.652927,0.645000,0.690610,0.660000,0.698659,0.660000,0.697195,0.650000,2.648723,41.659484,44.308207,15.686093,2.794056,18.480148,1.911008,40.441494,42.352502,6.817543,2.721266,9.538809,1.841160,40.326389,42.167549,3.733018,2.722112,6.455129,2.020030,40.392602,42.412632,2.809366,2.688973,5.498339,2.714538,34.878456,37.592994,3.079971,2.645166,5.725137
132999,0.690818,0.640000,0.700788,0.600000,0.680212,0.640000,0.700273,0.610000,0.677424,0.695000,0.698061,0.595000,0.652879,0.645000,0.690000,0.590000,0.698515,0.675000,0.696515,0.585000,2.652462,41.911288,44.563750,15.688410,2.811787,18.500198,1.913752,40.686459,42.600210,6.819917,2.738754,9.558671,1.844506,40.570879,42.415385,3.736157,2.739453,6.475610,2.023099,40.636501,42.659600,2.812406,2.706167,5.518573,2.717613,35.108210,37.825823,3.082981,2.662434,5.745415
133199,0.690151,0.580000,0.700000,0.570000,0.679729,0.600000,0.699578,0.585000,0.676747,0.565000,0.697380,0.585000,0.652440,0.580000,0.689277,0.570000,0.698072,0.625000,0.695783,0.575000,2.660673,42.161736,44.822410,15.777998,2.829623,18.607621,1.920597,40.929598,42.850195,6.909638,2.756145,9.665783,1.852472,40.813867,42.666339,3.833923,2.757121,6.591045,2.026630,40.879493,42.906123,2.815663,2.723544,5.539207,2.720823,35.335586,38.056409,3.086174,2.679623,5.765797
133399,0.689760,0.625000,0.699222,0.570000,0.679251,0.600000,0.699012,0.605000,0.676198,0.585000,0.696766,0.595000,0.652066,0.590000,0.688503,0.560000,0.697485,0.600000,0.694940,0.555000,2.664279,42.413433,45.077713,15.780176,2.847493,18.627669,1.922418,41.175483,43.097901,6.911337,2.773598,9.684935,1.854215,41.058928,42.913143,3.835600,2.774584,6.610184,2.030545,41.123758,43.154303,2.819123,2.740818,5.559940,2.724195,35.564906,38.289101,3.089482,2.696759,5.786241
133599,0.689286,0.610000,0.698810,0.630000,0.678720,0.590000,0.698512,0.615000,0.676220,0.680000,0.696429,0.640000,0.652381,0.705000,0.688065,0.615000,0.697262,0.660000,0.694524,0.625000,2.668111,42.665291,45.333402,15.782580,2.865136,18.647716,1.924433,41.421449,43.345882,6.913245,2.790932,9.704177,1.856095,41.304495,43.160589,3.837411,2.791990,6.629402,2.034274,41.368427,43.402701,2.822686,2.758013,5.580699,2.727643,35.793962,38.521605,3.092898,2.713874,5.806772
133799,0.688580,0.570000,0.698432,0.635000,0.678047,0.565000,0.698107,0.630000,0.675680,0.585000,0.696065,0.635000,0.652160,0.615000,0.687574,0.605000,0.696834,0.625000,0.694024,0.610000,2.676226,42.918536,45.594762,15.871435,2.883196,18.754632,1.927042,41.667681,43.594723,6.915473,2.808530,9.724004,1.858221,41.550533,43.408754,3.839502,2.809623,6.649125,2.038262,41.613495,43.651757,2.826519,2.775380,5.601900,2.731356,36.024545,38.755901,3.096549,2.731283,5.827832
133999,0.688118,0.610000,0.698088,0.640000,0.677324,0.555000,0.697882,0.660000,0.675588,0.660000,0.695882,0.665000,0.651941,0.615000,0.687176,0.620000,0.696500,0.640000,0.693647,0.630000,2.679922,43.170727,45.850650,15.873829,2.901043,18.774872,1.929716,41.913787,43.843503,6.917812,2.825983,9.743796,1.860456,41.795596,43.656052,3.841706,2.826936,6.668642,2.042221,41.858985,43.901206,2.830322,2.792433,5.622755,2.735038,36.252792,38.987830,3.100142,2.748437,5.848579
134199,0.688275,0.715000,0.697807,0.650000,0.677339,0.680000,0.697749,0.675000,0.675819,0.715000,0.695643,0.655000,0.652310,0.715000,0.687105,0.675000,0.696637,0.720000,0.693509,0.670000,2.688591,43.420791,46.109381,15.964541,2.918959,18.883500,1.936869,42.157324,44.094193,7.007586,2.843416,9.851003,1.863018,42.039645,43.902663,3.844077,2.844272,6.688348,2.046433,42.102302,44.148735,2.834415,2.809483,5.643898,2.738938,36.480794,39.219733,3.104011,2.765772,5.869783
134399,0.688459,0.720000,0.697674,0.675000,0.677529,0.710000,0.697471,0.650000,0.675523,0.625000,0.695581,0.685000,0.652762,0.730000,0.686977,0.665000,0.696715,0.710000,0.693459,0.685000,2.692110,43.668796,46.360906,15.966671,2.937150,18.903821,1.938602,42.398548,44.337150,7.009227,2.860776,9.870003,1.866068,42.281711,44.147779,3.846896,2.861832,6.708728,2.050832,42.343669,44.394501,2.838748,2.826733,5.665482,2.743198,36.706808,39.450006,3.108169,2.782958,5.891126
134599,0.688035,0.615000,0.697168,0.610000,0.676763,0.545000,0.696994,0.615000,0.675347,0.645000,0.695087,0.610000,0.652630,0.630000,0.686561,0.615000,0.696301,0.625000,0.692977,0.610000,2.695978,43.917594,46.613572,15.969049,2.955001,18.924050,1.940572,42.640736,44.581308,7.011073,2.878012,9.889085,1.869140,42.523616,44.392756,3.849770,2.879026,6.728796,2.055351,42.585382,44.640733,2.843198,2.843817,5.687015,2.747542,36.933310,39.680853,3.112381,2.800144,5.912524
134799,0.687845,0.655000,0.696724,0.620000,0.676609,0.650000,0.696638,0.635000,0.675144,0.640000,0.694713,0.630000,0.652557,0.640000,0.686178,0.620000,0.695977,0.640000,0.692644,0.635000,2.703417,44.162138,46.865555,16.058716,2.973011,19.031727,1.943065,42.878207,44.821272,7.013199,2.895217,9.908416,1.872359,42.760898,44.633258,3.852625,2.896216,6.748841,2.060099,42.823199,44.883298,2.847644,2.860815,5.708459,2.751955,37.155944,39.907899,3.116669,2.817259,5.933928
134999,0.687343,0.600000,0.696514,0.660000,0.676314,0.625000,0.696400,0.655000,0.674971,0.645000,0.694429,0.645000,0.652571,0.655000,0.685943,0.645000,0.695829,0.670000,0.692257,0.625000,2.707114,44.436591,47.143704,16.060986,2.991276,19.052262,1.945823,43.120783,45.066606,7.015570,2.912805,9.928375,1.875691,43.004228,44.879919,3.855793,2.914224,6.770017,2.064983,43.065168,45.130151,2.852313,2.878028,5.730341,2.756593,37.381539,40.138132,3.121275,2.834627,5.955903
135199,0.687415,0.700000,0.696335,0.665000,0.675994,0.620000,0.696278,0.675000,0.675000,0.680000,0.694375,0.685000,0.652670,0.670000,0.685824,0.665000,0.695625,0.660000,0.692102,0.665000,2.714759,44.689908,47.404667,16.151470,3.009870,19.161340,1.953235,43.369555,45.322790,7.107115,2.930973,10.038088,1.884256,43.251171,45.135427,3.949327,2.932296,6.881624,2.076485,43.311965,45.388450,2.953145,2.895856,5.849001,2.761488,37.611739,40.373227,3.125970,2.852386,5.978356
135399,0.687175,0.645000,0.695847,0.610000,0.675932,0.665000,0.695876,0.625000,0.674689,0.620000,0.694068,0.640000,0.652684,0.655000,0.685508,0.630000,0.695452,0.665000,0.691864,0.650000,2.718235,44.940252,47.658487,16.153566,3.027811,19.181378,1.954952,43.613562,45.568514,7.108727,2.948562,10.057290,1.885868,43.494699,45.380567,3.950913,2.949750,6.900663,2.078030,43.557165,45.635195,2.954754,2.913496,5.868251,2.767093,37.840359,40.607452,3.130912,2.869626,6.000538
135599,0.686601,0.585000,0.695281,0.595000,0.675506,0.600000,0.695253,0.585000,0.674354,0.615000,0.693483,0.590000,0.652191,0.565000,0.684972,0.590000,0.694831,0.585000,0.691376,0.605000,2.722166,45.190401,47.912567,16.155966,3.046063,19.202029,1.956947,43.857818,45.814765,7.110612,2.966187,10.076799,1.887737,43.738982,45.626720,3.952702,2.967186,6.919888,2.079789,43.801288,45.881077,2.956508,2.930964,5.887472,2.772601,38.068815,40.841416,3.136170,2.886938,6.023108
135799,0.686341,0.640000,0.695251,0.690000,0.675642,0.700000,0.695307,0.705000,0.673966,0.605000,0.693659,0.725000,0.652011,0.620000,0.685168,0.720000,0.694721,0.675000,0.691257,0.670000,2.729641,45.442868,48.172509,16.249631,3.064161,19.313792,1.959405,44.102627,46.062032,7.112772,2.983819,10.096591,1.889836,43.982813,45.872649,3.954715,2.984584,6.939300,2.081783,44.045068,46.126851,2.958504,2.948448,5.906953,2.778213,38.298136,41.076349,3.141405,2.904158,6.045563
135999,0.686278,0.675000,0.694722,0.600000,0.675417,0.635000,0.694889,0.620000,0.673694,0.625000,0.693222,0.615000,0.651861,0.625000,0.684722,0.605000,0.694500,0.655000,0.691028,0.650000,2.733332,45.690693,48.424026,16.252494,3.082225,19.334719,1.962280,44.343862,46.306142,7.115173,3.001232,10.116405,1.892135,44.225414,46.117549,3.956953,3.002052,6.959005,2.084014,44.286339,46.370354,2.960693,2.965792,5.926485,2.783743,38.525359,41.309102,3.146429,2.921462,6.067891
136199,0.686022,0.640000,0.694420,0.640000,0.675414,0.675000,0.694751,0.670000,0.673536,0.645000,0.693011,0.655000,0.651823,0.645000,0.684503,0.645000,0.694392,0.675000,0.690912,0.670000,2.741257,45.943994,48.685251,16.346582,3.100552,19.447134,1.969858,44.590181,46.560038,7.211648,3.018874,10.230522,1.894648,44.470752,46.365401,3.959392,3.019575,6.978967,2.086421,44.531936,46.618357,2.963073,2.983475,5.946548,2.789356,38.756017,41.545373,3.151760,2.938854,6.090614
136399,0.685879,0.660000,0.693984,0.615000,0.675357,0.665000,0.694368,0.625000,0.673214,0.615000,0.692720,0.640000,0.651786,0.645000,0.684203,0.630000,0.694176,0.655000,0.690632,0.640000,2.744685,46.195800,48.940485,16.348640,3.119092,19.467732,1.971533,44.833826,46.805358,7.213229,3.036879,10.250108,1.897840,44.712665,46.610506,3.962159,3.037450,6.999609,2.089098,44.774563,46.863661,2.965765,3.001198,5.966963,2.795351,38.984484,41.779835,3.157576,2.956509,6.114085
136599,0.685355,0.590000,0.693770,0.655000,0.675082,0.625000,0.694126,0.650000,0.673197,0.670000,0.692404,0.635000,0.652131,0.715000,0.683962,0.640000,0.693934,0.650000,0.690328,0.635000,2.748615,46.445738,49.194353,16.351016,3.137587,19.488604,1.973488,45.076879,47.050367,7.215061,3.055037,10.270098,1.901039,44.955372,46.856411,3.965120,3.055439,7.020559,2.092005,45.016960,47.108965,2.968649,3.018916,5.987566,2.801582,39.212690,42.014272,3.163729,2.974112,6.137840
136799,0.685000,0.620000,0.693207,0.590000,0.674511,0.570000,0.693587,0.595000,0.672717,0.585000,0.691712,0.565000,0.651359,0.510000,0.683315,0.565000,0.693315,0.580000,0.689973,0.625000,2.756266,46.699561,49.455826,16.444602,3.156197,19.600799,1.975979,45.322655,47.298634,7.217245,3.073085,10.290329,1.904385,45.200925,47.105310,3.968230,3.073528,7.041758,2.095052,45.263470,47.358522,2.971617,3.036904,6.008521,2.807881,39.442892,42.250773,3.169861,2.991771,6.161632
136999,0.684351,0.565000,0.693243,0.700000,0.674270,0.630000,0.693649,0.705000,0.672162,0.570000,0.691784,0.705000,0.651432,0.665000,0.683405,0.700000,0.693243,0.680000,0.689946,0.685000,2.759842,46.951873,49.711715,16.446800,3.174590,19.621390,1.978914,45.567306,47.546220,7.219684,3.091049,10.310732,1.907759,45.444022,47.351781,3.971415,3.091706,7.063120,2.098144,45.504633,47.602777,2.974676,3.054630,6.029306,2.814262,39.669312,42.483573,3.176087,3.009220,6.185306
137199,0.683871,0.595000,0.693011,0.650000,0.674086,0.640000,0.693441,0.655000,0.672043,0.650000,0.691478,0.635000,0.651156,0.600000,0.683145,0.635000,0.693011,0.650000,0.689812,0.665000,2.763822,47.202210,49.966032,16.449250,3.193130,19.642380,1.981790,45.810110,47.791900,7.222231,3.108844,10.331075,1.911309,45.686608,47.597918,3.974805,3.109423,7.084227,2.101463,45.747734,47.849198,2.977933,3.072415,6.050348,2.820844,39.896581,42.717425,3.182433,3.026626,6.209058
137399,0.684091,0.725000,0.693048,0.700000,0.674225,0.700000,0.693583,0.720000,0.672086,0.680000,0.691658,0.725000,0.651364,0.690000,0.683155,0.685000,0.693262,0.740000,0.690053,0.735000,2.771123,47.455837,50.226960,16.544169,3.211953,19.756122,1.988438,46.055434,48.043872,7.319400,3.127111,10.446511,1.918579,45.929996,47.848575,4.073466,3.127419,7.200885,2.105540,45.990482,48.096022,2.981558,3.090358,6.071915,2.827709,40.125156,42.952865,3.189212,3.044309,6.233521
137599,0.683830,0.635000,0.692819,0.650000,0.674362,0.700000,0.693378,0.655000,0.672234,0.700000,0.691436,0.650000,0.651649,0.705000,0.682872,0.630000,0.693351,0.710000,0.689920,0.665000,2.774850,47.705519,50.480369,16.546455,3.230449,19.776904,1.990337,46.298474,48.288811,7.321177,3.145247,10.466424,1.920364,46.172445,48.092809,4.075196,3.145296,7.220493,2.109552,46.231406,48.340958,2.985186,3.108099,6.093285,2.834397,40.352072,43.186470,3.195567,3.061813,6.257381
137799,0.683228,0.570000,0.692751,0.680000,0.674603,0.720000,0.693228,0.665000,0.672037,0.635000,0.691296,0.665000,0.651825,0.685000,0.682963,0.700000,0.693571,0.735000,0.690159,0.735000,2.782504,47.954700,50.737205,16.644295,3.249045,19.893339,1.992597,46.539771,48.532368,7.323202,3.163364,10.486566,1.922316,46.413244,48.335560,4.077098,3.163410,7.240508,2.113620,46.471225,48.584845,2.989068,3.125843,6.114912,2.841453,40.576991,43.418444,3.202374,3.079311,6.281685
137999,0.683026,0.645000,0.692789,0.700000,0.674553,0.665000,0.693158,0.680000,0.671711,0.610000,0.691237,0.680000,0.652132,0.710000,0.682947,0.680000,0.693632,0.705000,0.690079,0.675000,2.786102,48.205923,50.992025,16.646504,3.267688,19.914192,1.995457,46.784092,48.779550,7.325609,3.181811,10.507420,1.924635,46.673796,48.598431,4.079366,3.181464,7.260830,2.117953,46.714735,48.832688,2.993188,3.143968,6.137156,2.848927,40.804235,43.653162,3.209626,3.096797,6.306423
138199,0.682644,0.610000,0.693298,0.790000,0.675183,0.795000,0.693691,0.795000,0.671780,0.685000,0.691780,0.795000,0.653220,0.860000,0.683560,0.800000,0.694607,0.880000,0.690681,0.805000,2.789941,48.454811,51.244751,16.648881,3.285887,19.934768,1.998252,47.026065,49.024317,7.328076,3.199603,10.527678,1.927007,46.914145,48.841152,4.081704,3.199009,7.280713,2.122066,46.955169,49.077235,2.996947,3.161499,6.158446,2.855949,41.029836,43.885784,3.216246,3.113868,6.330114
138399,0.682526,0.660000,0.693698,0.770000,0.675729,0.780000,0.694167,0.785000,0.671615,0.640000,0.692109,0.755000,0.654115,0.825000,0.684141,0.795000,0.695365,0.840000,0.691302,0.810000,2.797458,48.708033,51.505491,16.746376,3.304833,20.051209,2.005523,47.270246,49.275770,7.427650,3.218002,10.645653,1.930121,47.159584,49.089704,4.084430,3.217286,7.301716,2.126900,47.199208,49.326108,3.001508,3.179464,6.180972,2.863804,41.257633,44.121437,3.223904,3.131462,6.355367
138599,0.682254,0.630000,0.694404,0.830000,0.676399,0.805000,0.694896,0.835000,0.672021,0.750000,0.692720,0.810000,0.655233,0.870000,0.684948,0.840000,0.696269,0.870000,0.692098,0.845000,2.801206,48.956831,51.758037,16.748646,3.323476,20.072121,2.007408,47.512236,49.519643,7.429434,3.236019,10.665453,1.933293,47.401389,49.334682,4.087331,3.235219,7.322550,2.131689,47.441055,49.572744,3.006055,3.197135,6.203190,2.871240,41.483822,44.355062,3.231353,3.148833,6.380186
138799,0.681985,0.630000,0.694845,0.780000,0.676933,0.780000,0.695361,0.785000,0.671959,0.660000,0.693093,0.765000,0.656134,0.830000,0.685490,0.790000,0.696959,0.830000,0.692552,0.780000,2.809021,49.214356,52.023377,16.847970,3.343774,20.191744,2.009742,47.763300,49.773042,7.431473,3.255413,10.686886,1.936859,47.651481,49.588341,4.090497,3.254422,7.344920,2.136875,47.690527,49.827402,3.011076,3.216089,6.227165,2.879737,41.717178,44.596915,3.239645,3.167427,6.407072
138999,0.682231,0.730000,0.695231,0.770000,0.677436,0.775000,0.695769,0.775000,0.671846,0.650000,0.693462,0.765000,0.657000,0.825000,0.685897,0.765000,0.697718,0.845000,0.692949,0.770000,2.812566,49.464893,52.277459,16.850099,3.362617,20.212716,2.012739,48.006767,50.019506,7.433934,3.273907,10.707841,1.940224,47.894585,49.834810,4.093562,3.272916,7.366477,2.141999,47.933760,50.075759,3.015943,3.234262,6.250205,2.887746,41.944827,44.832573,3.247518,3.185218,6.432736
139199,0.682041,0.645000,0.695612,0.770000,0.677704,0.730000,0.696122,0.765000,0.671658,0.635000,0.693801,0.760000,0.657806,0.815000,0.686480,0.800000,0.698342,0.820000,0.693469,0.795000,2.816410,49.715798,52.532208,16.852493,3.381501,20.233994,2.015693,48.251591,50.267284,7.436488,3.292450,10.728938,1.943834,48.138662,50.082495,4.096957,3.291578,7.388534,2.147164,48.176893,50.324056,3.020914,3.252398,6.273312,2.896470,42.172878,45.069348,3.255787,3.202922,6.458709
139399,0.682005,0.675000,0.695558,0.685000,0.677817,0.700000,0.696041,0.680000,0.671371,0.615000,0.693807,0.695000,0.658528,0.800000,0.686675,0.725000,0.698832,0.795000,0.693629,0.725000,2.823931,49.968032,52.791963,16.951617,3.399977,20.351594,2.022598,48.496696,50.519294,7.534177,3.310535,10.844713,1.951461,48.383018,50.334480,4.200390,3.309618,7.510009,2.156930,48.421895,50.578824,3.129670,3.270287,6.399956,2.911935,42.408151,45.320086,3.368825,3.220770,6.589595
139599,0.681995,0.680000,0.696035,0.790000,0.678232,0.760000,0.696591,0.805000,0.671414,0.680000,0.694369,0.805000,0.659495,0.850000,0.687323,0.815000,0.699646,0.860000,0.694293,0.825000,2.827627,50.216036,53.043663,16.953860,3.417653,20.371513,2.024460,48.739384,50.763843,7.535931,3.328006,10.863937,1.953343,48.625637,50.578980,4.202187,3.327028,7.529215,2.158630,48.664456,50.823086,3.131419,3.287744,6.419163,2.913687,42.643087,45.556774,3.370494,3.238161,6.608655
139799,0.681935,0.670000,0.696357,0.760000,0.678543,0.740000,0.696960,0.770000,0.671382,0.665000,0.694724,0.765000,0.660251,0.810000,0.687739,0.770000,0.700302,0.830000,0.694724,0.780000,2.835972,50.468843,53.304814,17.057909,3.435834,20.493743,2.026576,48.984990,51.011566,7.537895,3.345768,10.883662,1.955270,48.871882,50.827152,4.204078,3.344632,7.548710,2.160495,48.910726,51.071220,3.133254,3.305392,6.438646,2.915560,42.879996,45.795557,3.372345,3.255820,6.628165
139999,0.681750,0.645000,0.696650,0.755000,0.678800,0.730000,0.697075,0.720000,0.671075,0.610000,0.694900,0.730000,0.661000,0.810000,0.688025,0.745000,0.700800,0.800000,0.694975,0.745000,2.839399,50.719951,53.559350,17.060115,3.453978,20.514093,2.029979,49.229500,51.259479,7.540182,3.363426,10.903608,1.957477,49.116287,51.073764,4.206223,3.362168,7.568391,2.162626,49.153365,51.315991,3.135379,3.322946,6.458325,2.917682,43.115539,46.033221,3.374446,3.273325,6.647772
140199,0.681766,0.685000,0.697139,0.795000,0.679129,0.745000,0.697537,0.790000,0.670920,0.640000,0.695373,0.790000,0.661667,0.795000,0.688532,0.790000,0.701393,0.820000,0.695473,0.795000,2.843289,50.971308,53.814597,17.062528,3.472076,20.534604,2.032842,49.472860,51.505702,7.542656,3.381045,10.923701,1.959912,49.359105,51.319017,4.208602,3.380117,7.588719,2.165013,49.396398,51.561412,3.137726,3.340415,6.478141,2.919998,43.350656,46.270654,3.376790,3.290943,6.667733
140399,0.681955,0.720000,0.697450,0.760000,0.679579,0.770000,0.697673,0.725000,0.670743,0.635000,0.695446,0.710000,0.662302,0.790000,0.688639,0.710000,0.701906,0.805000,0.695668,0.735000,2.851000,51.220085,54.071085,17.165406,3.489895,20.655301,2.039865,49.715248,51.755114,7.646423,3.398282,11.044705,1.962752,49.600667,51.563419,4.211136,3.397263,7.608400,2.167499,49.637457,51.804956,3.140166,3.357751,6.497917,2.922442,43.584190,46.506633,3.379226,3.308032,6.687259
140599,0.681502,0.590000,0.697586,0.725000,0.679778,0.720000,0.697882,0.740000,0.670468,0.615000,0.695419,0.690000,0.662906,0.785000,0.688670,0.695000,0.702291,0.780000,0.695640,0.690000,2.854630,51.468104,54.322733,17.167603,3.508038,20.675640,2.041689,49.956958,51.998648,7.648131,3.415844,11.063975,1.965937,49.841653,51.807589,4.213912,3.414781,7.628693,2.170189,49.880154,52.050342,3.142786,3.375267,6.518054,2.925106,43.819517,46.744624,3.381789,3.325490,6.707280
140799,0.681716,0.725000,0.697549,0.690000,0.680000,0.725000,0.697868,0.695000,0.670368,0.650000,0.695319,0.675000,0.663480,0.780000,0.688603,0.675000,0.702696,0.785000,0.695588,0.685000,2.862700,51.715124,54.577823,17.269882,3.526087,20.795969,2.043677,50.197069,52.240745,7.649993,3.433327,11.083321,1.969040,50.082126,52.051166,4.216806,3.432111,7.648917,2.172951,50.120116,52.293066,3.145590,3.392669,6.538259,2.927856,44.052482,46.980337,3.384523,3.342993,6.727516
140999,0.681463,0.630000,0.697707,0.730000,0.680268,0.735000,0.698024,0.730000,0.670122,0.620000,0.695439,0.720000,0.664293,0.830000,0.688707,0.710000,0.703366,0.840000,0.695683,0.715000,2.866066,51.965606,54.831671,17.271915,3.544434,20.816349,2.046597,50.442207,52.488804,7.652316,3.451317,11.103633,1.972396,50.326938,52.299334,4.219960,3.450025,7.669985,2.176004,50.365064,52.541069,3.148618,3.410496,6.559114,2.930834,44.288868,47.219702,3.387467,3.360794,6.748260
141199,0.681311,0.650000,0.697306,0.615000,0.680243,0.675000,0.697621,0.615000,0.669830,0.610000,0.695000,0.605000,0.664636,0.735000,0.688325,0.610000,0.703592,0.750000,0.695267,0.610000,2.869862,52.216421,55.086283,17.274275,3.562668,20.836943,2.049438,50.685305,52.734743,7.654770,3.469042,11.123811,1.975841,50.570310,52.546150,4.223177,3.467856,7.691033,2.179138,50.609598,52.788736,3.151721,3.428030,6.579752,2.933934,44.523778,47.457712,3.390517,3.378266,6.768783
141399,0.681522,0.725000,0.697391,0.715000,0.680386,0.710000,0.697705,0.715000,0.669734,0.650000,0.695145,0.725000,0.665048,0.750000,0.688454,0.715000,0.703816,0.750000,0.695386,0.720000,2.878060,52.472034,55.350094,17.379111,3.582444,20.961555,2.057294,50.935155,52.992449,7.761654,3.488133,11.249787,1.984691,50.818070,52.802761,4.332347,3.487062,7.819409,2.182895,50.858788,53.041683,3.155047,3.447343,6.602390,2.937233,44.764992,47.702225,3.393772,3.397203,6.790975
141599,0.681683,0.715000,0.697356,0.690000,0.680889,0.785000,0.697692,0.695000,0.669784,0.680000,0.695168,0.700000,0.665337,0.725000,0.688438,0.685000,0.704063,0.755000,0.695337,0.685000,2.881862,52.728450,55.610312,17.381340,3.601947,20.983287,2.059109,51.185224,53.244333,7.763355,3.506955,11.270310,1.986390,51.067151,53.053541,4.334020,3.505794,7.839814,2.187189,51.108394,53.295582,3.158610,3.466045,6.624655,2.940747,45.005840,47.946588,3.397075,3.415759,6.812834
141799,0.681531,0.650000,0.697321,0.690000,0.681077,0.720000,0.697656,0.690000,0.669904,0.695000,0.695144,0.690000,0.665694,0.740000,0.688469,0.695000,0.704306,0.755000,0.695311,0.690000,2.885759,52.980146,55.865905,17.383798,3.620672,21.004469,2.061151,51.430078,53.491229,7.765273,3.525071,11.290344,1.988284,51.311118,53.299403,4.335861,3.523791,7.859653,2.190999,51.353149,53.544149,3.162158,3.483844,6.646002,2.944130,45.242636,48.186766,3.400422,3.433449,6.833871
