# TEST CONFIGURATION BEGIN
# FileStream(filename='sea_a.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=5, update_strategy='replace')
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=10, update_strategy='replace')
# [ensemble 25] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=25, update_strategy='replace')
# [ensemble 50] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=50, update_strategy='replace')
# [ensemble 100] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=100, update_strategy='replace')
# [incremental] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='ensemblesize_sea_a.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[ensemble 25],current_acc_[ensemble 25],mean_acc_[ensemble 50],current_acc_[ensemble 50],mean_acc_[ensemble 100],current_acc_[ensemble 100],mean_acc_[incremental],current_acc_[incremental],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[ensemble 25],testing_time_[ensemble 25],total_running_time_[ensemble 25],training_time_[ensemble 50],testing_time_[ensemble 50],total_running_time_[ensemble 50],training_time_[ensemble 100],testing_time_[ensemble 100],total_running_time_[ensemble 100],training_time_[incremental],testing_time_[incremental],total_running_time_[incremental]
100382,0.887728,0.895000,0.882507,0.885000,0.887728,0.890000,0.882507,0.885000,0.892950,0.900000,0.879896,0.890000,1.315385,0.234675,1.550060,1.308071,0.303550,1.611621,1.336949,0.650258,1.987207,1.372402,1.294118,2.666521,1.501766,2.500781,4.002547,4.611573,0.071259,4.682833
100383,0.888021,0.895000,0.882812,0.885000,0.888021,0.890000,0.882812,0.885000,0.893229,0.900000,0.880208,0.890000,1.315417,0.235137,1.550554,1.308084,0.304584,1.612668,1.336959,0.651743,1.988702,1.372412,1.296743,2.669156,1.501776,2.508777,4.010553,4.611585,0.071467,4.683052
100384,0.885714,0.890000,0.880519,0.880000,0.885714,0.885000,0.880519,0.880000,0.890909,0.895000,0.877922,0.885000,1.315446,0.235560,1.551005,1.308097,0.305256,1.613353,1.336986,0.652925,1.989911,1.372428,1.299265,2.671693,1.501786,2.516072,4.017858,4.611596,0.071625,4.683221
100385,0.886010,0.890000,0.880829,0.880000,0.886010,0.885000,0.880829,0.880000,0.891192,0.895000,0.878238,0.885000,1.315477,0.236145,1.551622,1.308110,0.305838,1.613949,1.336997,0.654169,1.991165,1.372439,1.301933,2.674372,1.501796,2.524794,4.026589,4.611609,0.071852,4.683461
100386,0.886305,0.890000,0.881137,0.880000,0.886305,0.885000,0.881137,0.880000,0.891473,0.895000,0.878553,0.885000,1.315505,0.236636,1.552141,1.308124,0.306511,1.614635,1.337008,0.655446,1.992454,1.372450,1.304736,2.677186,1.501805,2.532681,4.034487,4.611621,0.071991,4.683612
100387,0.886598,0.895000,0.881443,0.885000,0.886598,0.890000,0.881443,0.885000,0.891753,0.900000,0.878866,0.890000,1.315535,0.237154,1.552689,1.308138,0.307017,1.615155,1.337020,0.659223,1.996243,1.372461,1.308494,2.680955,1.501815,2.538783,4.040599,4.611632,0.072153,4.683785
100388,0.886889,0.900000,0.881748,0.890000,0.886889,0.895000,0.881748,0.890000,0.892031,0.900000,0.879177,0.890000,1.315563,0.237551,1.553114,1.308149,0.308657,1.616806,1.337030,0.660959,1.997988,1.372469,1.311099,2.683568,1.501824,2.549228,4.051052,4.611643,0.072279,4.683922
100389,0.887179,0.900000,0.882051,0.890000,0.887179,0.900000,0.882051,0.890000,0.892308,0.905000,0.879487,0.895000,1.315595,0.237919,1.553514,1.308161,0.309185,1.617345,1.337040,0.662504,1.999544,1.372479,1.314102,2.686581,1.501833,2.559630,4.061463,4.611654,0.072430,4.684084
100390,0.887468,0.900000,0.882353,0.890000,0.887468,0.900000,0.882353,0.890000,0.892583,0.905000,0.879795,0.895000,1.315622,0.238405,1.554027,1.308173,0.309780,1.617953,1.337051,0.665345,2.002395,1.372488,1.317599,2.690088,1.501842,2.564177,4.066020,4.611666,0.072579,4.684245
100391,0.887755,0.900000,0.882653,0.890000,0.887755,0.900000,0.882653,0.890000,0.892857,0.905000,0.880102,0.895000,1.315651,0.238967,1.554618,1.308184,0.310665,1.618849,1.337059,0.666834,2.003894,1.372497,1.324786,2.697283,1.501852,2.569001,4.070853,4.611677,0.072739,4.684417
100392,0.888041,0.900000,0.882952,0.890000,0.888041,0.900000,0.882952,0.890000,0.893130,0.905000,0.880407,0.895000,1.315687,0.239649,1.555336,1.308197,0.311766,1.619963,1.337070,0.668919,2.005988,1.372507,1.327663,2.700170,1.501862,2.575228,4.077090,4.611689,0.072933,4.684622
100393,0.888325,0.900000,0.883249,0.890000,0.888325,0.900000,0.883249,0.890000,0.893401,0.905000,0.880711,0.895000,1.315716,0.240241,1.555957,1.308209,0.313128,1.621338,1.337081,0.670387,2.007468,1.372518,1.330523,2.703041,1.501873,2.582001,4.083874,4.611701,0.073071,4.684772
100394,0.888608,0.900000,0.883544,0.890000,0.886076,0.895000,0.883544,0.890000,0.893671,0.905000,0.881013,0.895000,1.315746,0.240719,1.556464,1.308221,0.313699,1.621920,1.337091,0.671547,2.008637,1.372528,1.333080,2.705608,1.501882,2.587883,4.089765,4.611713,0.073220,4.684933
100395,0.888889,0.900000,0.881313,0.885000,0.886364,0.895000,0.883838,0.890000,0.893939,0.905000,0.881313,0.895000,1.315776,0.241241,1.557017,1.308236,0.314383,1.622619,1.337117,0.673010,2.010127,1.372592,1.335676,2.708268,1.501895,2.594150,4.096045,4.611726,0.073372,4.685098
100396,0.889169,0.900000,0.881612,0.885000,0.886650,0.895000,0.884131,0.890000,0.894207,0.905000,0.881612,0.895000,1.315812,0.241689,1.557501,1.308249,0.314933,1.623182,1.337129,0.674424,2.011553,1.372603,1.338173,2.710777,1.501906,2.602337,4.104243,4.611739,0.073566,4.685306
100397,0.889447,0.905000,0.881910,0.890000,0.886935,0.900000,0.884422,0.895000,0.894472,0.910000,0.881910,0.900000,1.315839,0.242221,1.558059,1.308261,0.315520,1.623781,1.337139,0.675485,2.012624,1.372612,1.340548,2.713160,1.501914,2.609622,4.111536,4.611750,0.073730,4.685480
100398,0.889724,0.905000,0.882206,0.890000,0.887218,0.900000,0.884712,0.895000,0.894737,0.910000,0.882206,0.900000,1.315866,0.242592,1.558458,1.308272,0.316029,1.624301,1.337149,0.676648,2.013797,1.372622,1.342963,2.715584,1.501923,2.616247,4.118169,4.611761,0.073858,4.685619
100399,0.890000,0.905000,0.882500,0.890000,0.887500,0.900000,0.885000,0.895000,0.895000,0.910000,0.882500,0.900000,1.315893,0.242993,1.558886,1.308283,0.316488,1.624771,1.337158,0.677677,2.014835,1.372631,1.344929,2.717560,1.501931,2.623373,4.125304,4.611772,0.073986,4.685758
100400,0.890274,0.905000,0.882793,0.890000,0.887781,0.900000,0.885287,0.895000,0.895262,0.910000,0.882793,0.900000,1.315923,0.243328,1.559251,1.308298,0.316935,1.625233,1.337169,0.678686,2.015854,1.372640,1.346947,2.719587,1.501940,2.630823,4.132764,4.611783,0.074196,4.685979
100401,0.890547,0.905000,0.883085,0.895000,0.888060,0.900000,0.885572,0.895000,0.895522,0.910000,0.883085,0.900000,1.315952,0.243684,1.559636,1.308310,0.317472,1.625783,1.337179,0.679726,2.016904,1.372650,1.349107,2.721757,1.501950,2.639064,4.141014,4.611796,0.074331,4.686127
100402,0.888337,0.900000,0.880893,0.890000,0.885856,0.895000,0.883375,0.890000,0.893300,0.905000,0.880893,0.895000,1.315981,0.244231,1.560212,1.308322,0.318078,1.626400,1.337189,0.680935,2.018124,1.372660,1.353992,2.726651,1.501959,2.646211,4.148170,4.611807,0.074472,4.686279
100403,0.888614,0.900000,0.881188,0.890000,0.886139,0.895000,0.883663,0.890000,0.893564,0.905000,0.881188,0.895000,1.316008,0.244704,1.560712,1.308334,0.318549,1.626884,1.337200,0.683641,2.020841,1.372670,1.357206,2.729876,1.501969,2.651127,4.153096,4.611819,0.074601,4.686420
100404,0.888889,0.900000,0.881481,0.890000,0.886420,0.895000,0.883951,0.890000,0.893827,0.905000,0.881481,0.895000,1.316035,0.245028,1.561063,1.308348,0.320132,1.628480,1.337212,0.685173,2.022384,1.372681,1.360400,2.733080,1.501979,2.656358,4.158337,4.611831,0.074731,4.686562
100405,0.886700,0.895000,0.879310,0.885000,0.884236,0.890000,0.881773,0.885000,0.891626,0.900000,0.879310,0.895000,1.316067,0.246685,1.562752,1.308361,0.321205,1.629566,1.337223,0.687723,2.024947,1.372691,1.362375,2.735066,1.501989,2.661210,4.163199,4.611842,0.074864,4.686707
100406,0.886978,0.895000,0.879607,0.885000,0.884521,0.890000,0.882064,0.885000,0.891892,0.900000,0.879607,0.895000,1.316102,0.248569,1.564670,1.308375,0.322299,1.630674,1.337233,0.691165,2.028398,1.372701,1.364422,2.737122,1.502009,2.666031,4.168040,4.611871,0.075147,4.687017
100407,0.887255,0.895000,0.879902,0.885000,0.884804,0.890000,0.882353,0.885000,0.892157,0.900000,0.879902,0.895000,1.316128,0.249046,1.565173,1.308386,0.322754,1.631140,1.337243,0.692178,2.029421,1.372709,1.366716,2.739426,1.502017,2.670361,4.172378,4.611882,0.075252,4.687134
100408,0.885086,0.890000,0.877751,0.880000,0.882641,0.885000,0.880196,0.880000,0.889976,0.895000,0.877751,0.890000,1.316153,0.249522,1.565674,1.308397,0.323310,1.631706,1.337253,0.694009,2.031262,1.372722,1.369316,2.742038,1.502026,2.674898,4.176924,4.611893,0.075363,4.687256
100409,0.882927,0.885000,0.878049,0.880000,0.882927,0.885000,0.880488,0.880000,0.890244,0.895000,0.878049,0.890000,1.316179,0.250118,1.566297,1.308408,0.323814,1.632222,1.337263,0.695391,2.032654,1.372731,1.371859,2.744590,1.502034,2.682878,4.184912,4.611903,0.075485,4.687389
100410,0.883212,0.885000,0.878345,0.880000,0.883212,0.885000,0.880779,0.880000,0.890511,0.895000,0.878345,0.890000,1.316205,0.250639,1.566845,1.308419,0.324396,1.632815,1.337272,0.696679,2.033951,1.372741,1.374204,2.746945,1.502043,2.689370,4.191413,4.611914,0.075605,4.687519
100411,0.883495,0.885000,0.878641,0.880000,0.883495,0.885000,0.881068,0.880000,0.890777,0.895000,0.878641,0.890000,1.316234,0.250999,1.567233,1.308431,0.324890,1.633321,1.337282,0.698243,2.035525,1.372751,1.376169,2.748920,1.502052,2.697369,4.199421,4.611925,0.075737,4.687662
100412,0.883777,0.885000,0.878935,0.880000,0.883777,0.885000,0.881356,0.880000,0.891041,0.895000,0.878935,0.890000,1.316261,0.251297,1.567558,1.308443,0.325324,1.633768,1.337292,0.699616,2.036908,1.372760,1.380405,2.753165,1.502061,2.702725,4.204786,4.611936,0.075856,4.687792
100413,0.884058,0.890000,0.879227,0.885000,0.884058,0.890000,0.881643,0.885000,0.891304,0.900000,0.879227,0.895000,1.316293,0.251590,1.567883,1.308457,0.325734,1.634192,1.337303,0.700777,2.038080,1.372771,1.382743,2.755514,1.502071,2.709424,4.211494,4.611948,0.076001,4.687950
100414,0.884337,0.890000,0.879518,0.885000,0.884337,0.890000,0.881928,0.885000,0.891566,0.900000,0.879518,0.895000,1.316321,0.251925,1.568245,1.308469,0.326310,1.634779,1.337314,0.701891,2.039205,1.372781,1.384812,2.757593,1.502079,2.716586,4.218665,4.611959,0.076134,4.688093
100415,0.884615,0.890000,0.879808,0.885000,0.884615,0.890000,0.882212,0.885000,0.891827,0.900000,0.879808,0.895000,1.316349,0.252463,1.568812,1.308482,0.326994,1.635476,1.337325,0.704797,2.042122,1.372791,1.387892,2.760683,1.502090,2.721697,4.223787,4.611970,0.076282,4.688252
100416,0.884892,0.890000,0.880096,0.885000,0.884892,0.890000,0.882494,0.885000,0.892086,0.900000,0.880096,0.895000,1.316381,0.252894,1.569274,1.308495,0.327619,1.636114,1.337336,0.708580,2.045916,1.372802,1.391029,2.763830,1.502100,2.726091,4.228191,4.611983,0.076483,4.688465
100417,0.885167,0.890000,0.880383,0.885000,0.885167,0.890000,0.882775,0.885000,0.892344,0.900000,0.880383,0.895000,1.316409,0.253244,1.569652,1.308508,0.329008,1.637515,1.337346,0.711755,2.049101,1.372815,1.393247,2.766062,1.502109,2.752116,4.254225,4.611998,0.076616,4.688615
100418,0.885442,0.890000,0.880668,0.885000,0.885442,0.890000,0.883055,0.885000,0.892601,0.900000,0.880668,0.895000,1.316438,0.253604,1.570042,1.308520,0.329463,1.637983,1.337355,0.712767,2.050122,1.372825,1.395464,2.768289,1.502118,2.761481,4.263600,4.612011,0.076766,4.688777
100419,0.885714,0.890000,0.880952,0.885000,0.885714,0.890000,0.883333,0.885000,0.892857,0.900000,0.880952,0.895000,1.316470,0.254325,1.570795,1.308534,0.330047,1.638580,1.337366,0.714546,2.051912,1.372835,1.397632,2.770467,1.502127,2.773768,4.275895,4.612022,0.076896,4.688918
100420,0.885986,0.895000,0.881235,0.890000,0.885986,0.895000,0.883610,0.890000,0.893112,0.905000,0.878860,0.895000,1.316498,0.254795,1.571293,1.308546,0.330618,1.639164,1.337376,0.715775,2.053151,1.372844,1.401206,2.774050,1.502136,2.779212,4.281348,4.612034,0.077026,4.689060
100421,0.886256,0.895000,0.881517,0.890000,0.886256,0.895000,0.883886,0.890000,0.893365,0.905000,0.879147,0.895000,1.316527,0.255260,1.571787,1.308558,0.331228,1.639785,1.337386,0.717823,2.055209,1.372853,1.403739,2.776592,1.502144,2.783598,4.285742,4.612045,0.077141,4.689185
100422,0.886525,0.895000,0.881797,0.890000,0.886525,0.895000,0.884161,0.890000,0.893617,0.905000,0.879433,0.895000,1.316558,0.255698,1.572256,1.308571,0.331930,1.640501,1.337397,0.719326,2.056723,1.372863,1.406472,2.779335,1.502154,2.787900,4.290054,4.612056,0.077250,4.689306
100423,0.886792,0.895000,0.882075,0.890000,0.886792,0.895000,0.884434,0.890000,0.893868,0.905000,0.879717,0.895000,1.316588,0.256158,1.572745,1.308583,0.332526,1.641109,1.337408,0.721156,2.058564,1.372874,1.409155,2.782028,1.502164,2.792842,4.295006,4.612067,0.077379,4.689447
100424,0.887059,0.895000,0.882353,0.890000,0.887059,0.895000,0.884706,0.890000,0.894118,0.905000,0.880000,0.895000,1.316615,0.256645,1.573260,1.308596,0.333124,1.641720,1.337418,0.723099,2.060517,1.372883,1.411399,2.784281,1.502173,2.798275,4.300448,4.612079,0.077500,4.689579
100425,0.887324,0.895000,0.882629,0.890000,0.887324,0.895000,0.884977,0.890000,0.894366,0.905000,0.880282,0.895000,1.316653,0.257068,1.573720,1.308613,0.333755,1.642368,1.337434,0.724523,2.061957,1.372900,1.414798,2.787698,1.502186,2.803176,4.305362,4.612093,0.078645,4.690738
100426,0.887588,0.895000,0.882904,0.890000,0.887588,0.895000,0.885246,0.890000,0.894614,0.905000,0.880562,0.895000,1.316686,0.257893,1.574580,1.308626,0.334274,1.642900,1.337445,0.725626,2.063071,1.372910,1.417847,2.790757,1.502207,2.808587,4.310794,4.612108,0.079207,4.691314
100427,0.887850,0.895000,0.883178,0.890000,0.887850,0.895000,0.885514,0.890000,0.894860,0.905000,0.880841,0.895000,1.316716,0.258506,1.575222,1.308638,0.334845,1.643483,1.337454,0.726812,2.064267,1.372920,1.419710,2.792630,1.502217,2.814458,4.316674,4.612118,0.079349,4.691468
100428,0.885781,0.890000,0.881119,0.885000,0.885781,0.890000,0.883450,0.885000,0.892774,0.900000,0.878788,0.890000,1.316745,0.258995,1.575739,1.308652,0.335479,1.644131,1.337466,0.728309,2.065775,1.372931,1.423290,2.796221,1.502227,2.821664,4.323891,4.612131,0.079474,4.691605
100429,0.886047,0.890000,0.881395,0.885000,0.886047,0.890000,0.883721,0.885000,0.893023,0.900000,0.879070,0.890000,1.316771,0.259344,1.576115,1.308664,0.335981,1.644645,1.337476,0.729297,2.066773,1.372940,1.427760,2.800700,1.502236,2.826278,4.328513,4.612142,0.079592,4.691734
100430,0.886311,0.890000,0.881671,0.885000,0.886311,0.890000,0.883991,0.885000,0.893271,0.900000,0.879350,0.890000,1.316799,0.259669,1.576468,1.308678,0.336477,1.645154,1.337488,0.730339,2.067827,1.372951,1.431966,2.804917,1.502247,2.831435,4.333681,4.612154,0.079715,4.691869
100431,0.886574,0.895000,0.881944,0.890000,0.886574,0.895000,0.884259,0.890000,0.893519,0.905000,0.879630,0.895000,1.316825,0.260098,1.576923,1.308691,0.337072,1.645763,1.337499,0.731533,2.069032,1.372962,1.436550,2.809512,1.502257,2.836242,4.338499,4.612166,0.079836,4.692002
100432,0.886836,0.895000,0.882217,0.890000,0.886836,0.895000,0.884527,0.890000,0.893764,0.905000,0.879908,0.895000,1.316856,0.260409,1.577265,1.308703,0.337593,1.646296,1.337511,0.732857,2.070368,1.372979,1.440341,2.813320,1.502267,2.841486,4.343753,4.612178,0.079957,4.692135
100433,0.884793,0.890000,0.880184,0.885000,0.884793,0.890000,0.882488,0.885000,0.891705,0.900000,0.877880,0.890000,1.316885,0.261498,1.578383,1.308714,0.338301,1.647015,1.337521,0.734964,2.072484,1.372988,1.442829,2.815817,1.502276,2.845855,4.348131,4.612189,0.080072,4.692261
100434,0.885057,0.890000,0.880460,0.885000,0.885057,0.890000,0.882759,0.885000,0.891954,0.900000,0.878161,0.890000,1.316910,0.262042,1.578952,1.308728,0.339854,1.648582,1.337530,0.736196,2.073727,1.372998,1.445368,2.818366,1.502289,2.849860,4.352149,4.612202,0.080211,4.692413
100435,0.885321,0.890000,0.880734,0.885000,0.885321,0.890000,0.883028,0.885000,0.892202,0.900000,0.878440,0.890000,1.316985,0.262519,1.579504,1.308750,0.341091,1.649840,1.337542,0.738336,2.075878,1.373009,1.448630,2.821638,1.502299,2.856904,4.359203,4.612214,0.080657,4.692871
100436,0.885584,0.890000,0.881007,0.885000,0.885584,0.890000,0.883295,0.885000,0.892449,0.900000,0.878719,0.890000,1.317013,0.263009,1.580021,1.308762,0.341692,1.650454,1.337553,0.739725,2.077278,1.373020,1.451008,2.824028,1.502310,2.863949,4.366260,4.612233,0.080806,4.693039
100437,0.885845,0.890000,0.881279,0.885000,0.885845,0.890000,0.883562,0.885000,0.892694,0.900000,0.878995,0.890000,1.317045,0.263439,1.580484,1.308775,0.342397,1.651172,1.337564,0.741234,2.078798,1.373030,1.452969,2.825999,1.502320,2.871829,4.374149,4.612245,0.080935,4.693180
100438,0.886105,0.890000,0.881549,0.885000,0.886105,0.890000,0.883827,0.885000,0.892938,0.900000,0.879271,0.890000,1.317074,0.263812,1.580886,1.308789,0.343033,1.651822,1.337576,0.742566,2.080142,1.373042,1.455131,2.828173,1.502331,2.879275,4.381606,4.612258,0.081066,4.693324
100439,0.886364,0.890000,0.881818,0.885000,0.886364,0.890000,0.884091,0.885000,0.893182,0.900000,0.879545,0.890000,1.317104,0.264655,1.581759,1.308802,0.343675,1.652477,1.337587,0.744249,2.081836,1.373053,1.457258,2.830310,1.502341,2.884208,4.386550,4.612270,0.081196,4.693466
100440,0.886621,0.890000,0.882086,0.885000,0.886621,0.890000,0.884354,0.885000,0.893424,0.900000,0.879819,0.890000,1.317131,0.265970,1.583101,1.308816,0.344504,1.653320,1.337599,0.746300,2.083899,1.373064,1.459649,2.832713,1.502352,2.889348,4.391701,4.612317,0.081315,4.693632
100441,0.886878,0.890000,0.882353,0.885000,0.886878,0.890000,0.884615,0.885000,0.893665,0.900000,0.880090,0.890000,1.317162,0.266519,1.583681,1.308831,0.345909,1.654740,1.337611,0.748545,2.086156,1.373075,1.463200,2.836275,1.502363,2.895689,4.398052,4.612329,0.081454,4.693783
100442,0.887133,0.895000,0.882619,0.890000,0.887133,0.895000,0.884876,0.890000,0.893905,0.905000,0.880361,0.895000,1.317197,0.266951,1.584148,1.308844,0.346355,1.655199,1.337622,0.749532,2.087153,1.373086,1.466168,2.839253,1.502372,2.902513,4.404886,4.612342,0.081592,4.693934
100443,0.885135,0.895000,0.880631,0.890000,0.885135,0.895000,0.882883,0.890000,0.891892,0.905000,0.878378,0.895000,1.317225,0.267298,1.584523,1.308855,0.346956,1.655810,1.337631,0.750789,2.088420,1.373095,1.468775,2.841869,1.502381,2.908932,4.411313,4.612353,0.081877,4.694230
100444,0.883146,0.890000,0.878652,0.885000,0.883146,0.890000,0.880899,0.885000,0.889888,0.900000,0.876404,0.890000,1.317252,0.267662,1.584914,1.308868,0.347469,1.656337,1.337642,0.752098,2.089740,1.373106,1.471149,2.844254,1.502391,2.916486,4.418878,4.612365,0.082008,4.694373
100445,0.883408,0.890000,0.878924,0.885000,0.883408,0.890000,0.881166,0.885000,0.890135,0.900000,0.876682,0.890000,1.317440,0.268342,1.585781,1.309193,0.348406,1.657599,1.337662,0.757655,2.095318,1.373117,1.474674,2.847791,1.502432,2.925081,4.427514,4.612388,0.082328,4.694715
100446,0.883669,0.890000,0.879195,0.885000,0.883669,0.890000,0.881432,0.885000,0.890380,0.900000,0.876957,0.890000,1.317497,0.268806,1.586303,1.309210,0.349122,1.658333,1.337676,0.759407,2.097083,1.373128,1.481830,2.854957,1.502443,2.932248,4.434690,4.612400,0.082485,4.694886
100447,0.881696,0.885000,0.877232,0.880000,0.881696,0.885000,0.879464,0.880000,0.888393,0.895000,0.875000,0.885000,1.317526,0.270706,1.588233,1.309250,0.349733,1.658983,1.337698,0.760849,2.098547,1.373140,1.485242,2.858382,1.502455,2.940492,4.442947,4.612416,0.082639,4.695056
100448,0.881960,0.885000,0.877506,0.880000,0.881960,0.885000,0.879733,0.880000,0.888641,0.895000,0.875278,0.885000,1.317555,0.271174,1.588729,1.309264,0.350259,1.659523,1.337709,0.762161,2.099870,1.373151,1.488185,2.861336,1.502466,2.948827,4.451293,4.612429,0.082801,4.695230
100449,0.880000,0.880000,0.875556,0.875000,0.880000,0.880000,0.877778,0.875000,0.886667,0.890000,0.875556,0.885000,1.317586,0.271764,1.589350,1.309276,0.350839,1.660115,1.337721,0.763477,2.101197,1.373162,1.494652,2.867814,1.502476,2.954287,4.456763,4.612442,0.082934,4.695376
100450,0.880266,0.880000,0.875831,0.875000,0.880266,0.880000,0.878049,0.875000,0.886918,0.890000,0.875831,0.885000,1.317612,0.272051,1.589663,1.309290,0.353280,1.662570,1.337733,0.765104,2.102837,1.373173,1.497186,2.870359,1.502487,2.958938,4.461424,4.612455,0.083054,4.695508
100451,0.880531,0.880000,0.876106,0.875000,0.880531,0.880000,0.878319,0.875000,0.887168,0.890000,0.876106,0.885000,1.317642,0.272581,1.590223,1.309303,0.353995,1.663299,1.337745,0.766651,2.104396,1.373185,1.499892,2.873077,1.502499,2.967019,4.469519,4.612468,0.083207,4.695675
100452,0.880795,0.880000,0.876380,0.875000,0.880795,0.880000,0.878587,0.875000,0.887417,0.890000,0.876380,0.885000,1.317669,0.273740,1.591409,1.309316,0.354660,1.663975,1.337755,0.767867,2.105622,1.373195,1.504850,2.878045,1.502509,2.973830,4.476339,4.612480,0.083332,4.695812
100453,0.881057,0.880000,0.876652,0.875000,0.881057,0.880000,0.878855,0.875000,0.887665,0.890000,0.876652,0.885000,1.317709,0.274055,1.591764,1.309331,0.355170,1.664501,1.337768,0.773392,2.111160,1.373207,1.507793,2.881000,1.502547,2.979034,4.481581,4.612495,0.084833,4.697328
100454,0.881319,0.880000,0.876923,0.875000,0.881319,0.880000,0.879121,0.875000,0.887912,0.890000,0.876923,0.885000,1.317736,0.274574,1.592311,1.309355,0.355899,1.665254,1.337784,0.775262,2.113046,1.373218,1.510598,2.883816,1.502556,2.989713,4.492270,4.612507,0.084976,4.697482
100455,0.879386,0.875000,0.875000,0.870000,0.879386,0.875000,0.877193,0.870000,0.885965,0.885000,0.875000,0.880000,1.317766,0.274944,1.592710,1.309366,0.356564,1.665930,1.337795,0.776452,2.114247,1.373228,1.517258,2.890486,1.502566,2.996140,4.498706,4.612518,0.085105,4.697623
100456,0.879650,0.875000,0.875274,0.870000,0.879650,0.875000,0.877462,0.870000,0.886214,0.885000,0.875274,0.880000,1.317795,0.276090,1.593885,1.309378,0.357127,1.666506,1.337805,0.778203,2.116008,1.373238,1.520324,2.893562,1.502575,3.004091,4.506666,4.612530,0.085278,4.697808
100457,0.879913,0.875000,0.875546,0.870000,0.879913,0.875000,0.877729,0.870000,0.886463,0.885000,0.873362,0.875000,1.317823,0.276569,1.594392,1.309391,0.358314,1.667705,1.337815,0.779499,2.117314,1.373248,1.522596,2.895845,1.502585,3.008857,4.511442,4.612542,0.085404,4.697946
100458,0.880174,0.875000,0.875817,0.870000,0.880174,0.875000,0.877996,0.870000,0.886710,0.885000,0.873638,0.875000,1.317850,0.277547,1.595396,1.309402,0.358872,1.668274,1.337825,0.780677,2.118503,1.373257,1.524972,2.898229,1.502593,3.013229,4.515822,4.612554,0.085520,4.698074
100459,0.880435,0.875000,0.876087,0.870000,0.880435,0.875000,0.878261,0.870000,0.886957,0.885000,0.873913,0.880000,1.317895,0.278506,1.596401,1.309417,0.359894,1.669311,1.337837,0.781949,2.119786,1.373269,1.527818,2.901086,1.502606,3.017716,4.520321,4.612568,0.085760,4.698327
100460,0.880694,0.875000,0.876356,0.870000,0.880694,0.875000,0.878525,0.870000,0.887202,0.885000,0.874187,0.880000,1.318350,0.279015,1.597365,1.309452,0.360393,1.669845,1.337851,0.783055,2.120906,1.373281,1.530431,2.903712,1.502617,3.022079,4.524696,4.612582,0.085864,4.698446
100461,0.880952,0.875000,0.876623,0.870000,0.880952,0.875000,0.878788,0.870000,0.887446,0.885000,0.874459,0.880000,1.318377,0.279744,1.598121,1.309464,0.361037,1.670501,1.337862,0.784208,2.122070,1.373291,1.532804,2.906096,1.502626,3.026551,4.529177,4.612594,0.085973,4.698567
100462,0.879050,0.870000,0.874730,0.865000,0.879050,0.870000,0.876890,0.865000,0.885529,0.880000,0.872570,0.880000,1.318404,0.280187,1.598591,1.309478,0.361738,1.671216,1.337872,0.785897,2.123769,1.373300,1.535053,2.908353,1.502635,3.030964,4.533599,4.612605,0.086087,4.698692
100463,0.877155,0.865000,0.872845,0.860000,0.877155,0.865000,0.875000,0.860000,0.883621,0.875000,0.872845,0.880000,1.318432,0.280715,1.599147,1.309573,0.362376,1.671949,1.337898,0.787061,2.124958,1.373330,1.537391,2.910721,1.502651,3.035442,4.538093,4.612619,0.086194,4.698813
100464,0.877419,0.865000,0.873118,0.860000,0.877419,0.865000,0.875269,0.860000,0.883871,0.875000,0.873118,0.880000,1.318458,0.281239,1.599697,1.309585,0.363621,1.673206,1.337908,0.788393,2.126300,1.373339,1.539787,2.913126,1.502659,3.039938,4.542597,4.612630,0.086301,4.698931
100465,0.877682,0.865000,0.873391,0.860000,0.877682,0.865000,0.875536,0.860000,0.884120,0.875000,0.873391,0.880000,1.318485,0.281802,1.600288,1.309598,0.364338,1.673936,1.337919,0.789556,2.127475,1.373349,1.542253,2.915602,1.502669,3.044223,4.546892,4.612642,0.086420,4.699062
