# TEST CONFIGURATION BEGIN
# FileStream(filename='hyper_f.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=5, update_strategy='replace')
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=10, update_strategy='replace')
# [ensemble 25] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=25, update_strategy='replace')
# [ensemble 50] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=50, update_strategy='replace')
# [ensemble 100] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=100, update_strategy='replace')
# [incremental] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='mwindow_hype_f.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[ensemble 25],current_acc_[ensemble 25],mean_acc_[ensemble 50],current_acc_[ensemble 50],mean_acc_[ensemble 100],current_acc_[ensemble 100],mean_acc_[incremental],current_acc_[incremental],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[ensemble 25],testing_time_[ensemble 25],total_running_time_[ensemble 25],training_time_[ensemble 50],testing_time_[ensemble 50],total_running_time_[ensemble 50],training_time_[ensemble 100],testing_time_[ensemble 100],total_running_time_[ensemble 100],training_time_[incremental],testing_time_[incremental],total_running_time_[incremental]
290999,0.837649,0.800000,0.851785,0.855000,0.853723,0.895000,0.827319,0.880000,0.797236,0.865000,0.818492,0.860000,6.325244,52.853290,59.178535,4.792980,86.932286,91.725266,4.507297,200.432076,204.939374,4.889660,389.344546,394.234206,4.990437,768.505601,773.496038,28.838143,18.437704,47.275847
291199,0.837620,0.810000,0.851768,0.835000,0.853713,0.845000,0.827380,0.885000,0.797275,0.835000,0.818494,0.820000,6.333970,52.908501,59.242471,4.800505,87.023425,91.823930,4.515349,200.640775,205.156124,4.897682,389.746695,394.644377,5.001643,769.300931,774.302574,28.996776,18.458023,47.454799
291399,0.837591,0.810000,0.851792,0.875000,0.853757,0.895000,0.827445,0.890000,0.797346,0.865000,0.818490,0.815000,6.337888,52.963055,59.300943,4.802729,87.114005,91.916734,4.517295,200.850841,205.368136,4.899551,390.151857,395.051408,5.003484,770.097289,775.100773,28.998632,18.478320,47.476952
291599,0.837594,0.840000,0.851806,0.865000,0.853784,0.880000,0.827484,0.865000,0.797385,0.835000,0.818523,0.850000,6.342043,53.017711,59.359755,4.805186,87.203993,92.009179,4.519482,201.057847,205.577328,4.901634,390.554013,395.455647,5.005531,770.892878,775.898409,29.000712,18.498408,47.499120
291799,0.837591,0.835000,0.851788,0.835000,0.853811,0.880000,0.827492,0.835000,0.797440,0.850000,0.818561,0.855000,6.346414,53.072791,59.419205,4.807853,87.294884,92.102737,4.521846,201.267763,205.789609,4.903911,390.960817,395.864729,5.007778,771.698732,776.706510,29.002987,18.519404,47.522391
291999,0.837615,0.860000,0.851828,0.890000,0.853839,0.880000,0.827536,0.870000,0.797547,0.900000,0.818573,0.830000,6.351059,53.127189,59.478248,4.810704,87.384736,92.195441,4.524407,201.475212,205.999619,4.906397,391.362820,396.269217,5.010237,772.490575,777.500812,29.005467,18.539459,47.544926
292199,0.837591,0.815000,0.851826,0.850000,0.853835,0.850000,0.827575,0.865000,0.797601,0.850000,0.818569,0.815000,6.359501,53.182384,59.541886,4.817850,87.475819,92.293669,4.530911,201.685211,206.216122,4.938959,391.771162,396.710120,5.018629,773.298180,778.316809,29.170240,18.559845,47.730085
292399,0.837630,0.875000,0.851861,0.885000,0.853898,0.915000,0.827635,0.885000,0.797666,0.860000,0.818633,0.880000,6.363511,53.237946,59.601457,4.820172,87.567615,92.387788,4.532953,201.895943,206.428896,4.940903,392.181134,397.122036,5.020574,774.105846,779.126420,29.172196,18.580549,47.752746
292599,0.837638,0.845000,0.851890,0.880000,0.853915,0.870000,0.827679,0.870000,0.797710,0.840000,0.818655,0.840000,6.367675,53.291759,59.659434,4.822618,87.656947,92.479564,4.535111,202.102043,206.637154,4.942983,392.579481,397.522464,5.022588,774.892264,779.914852,29.174252,18.600358,47.774611
292799,0.837604,0.805000,0.851846,0.810000,0.853937,0.875000,0.827713,0.860000,0.797707,0.795000,0.818667,0.830000,6.372127,53.346804,59.718931,4.825290,87.747271,92.572561,4.537500,202.310250,206.847750,4.945287,392.985725,397.931012,5.024837,775.693521,780.718357,29.176754,18.620690,47.797444
292999,0.837591,0.825000,0.851808,0.815000,0.853943,0.860000,0.827736,0.850000,0.797715,0.805000,0.818653,0.805000,6.377026,53.401975,59.779001,4.828263,87.837410,92.665672,4.540163,202.519392,207.059555,4.947872,393.395741,398.343613,5.027361,776.498083,781.525444,29.179310,18.641575,47.820886
293199,0.837583,0.830000,0.851791,0.835000,0.853939,0.850000,0.827764,0.855000,0.797795,0.875000,0.818665,0.830000,6.385478,53.456812,59.842290,4.835374,87.928210,92.763584,4.546467,202.727911,207.274378,4.954599,393.799833,398.754432,5.034835,777.298073,782.332908,29.337549,18.661774,47.999323
293399,0.837539,0.795000,0.851779,0.840000,0.853971,0.885000,0.827797,0.860000,0.797880,0.880000,0.818681,0.835000,6.389378,53.511226,59.900603,4.837650,88.018598,92.856248,4.548463,202.936537,207.485000,4.956525,394.205689,399.162214,5.036700,778.100076,783.136776,29.339441,18.682070,48.021511
293599,0.837562,0.860000,0.851818,0.890000,0.854034,0.915000,0.827887,0.915000,0.797991,0.905000,0.818740,0.875000,6.393677,53.566615,59.960292,4.840197,88.109522,92.949719,4.550698,203.146469,207.697167,4.958639,394.612074,399.570712,5.038765,778.897754,783.936519,29.341548,18.702545,48.044093
293799,0.837466,0.745000,0.851754,0.790000,0.853999,0.820000,0.827859,0.800000,0.798024,0.830000,0.818746,0.825000,6.398151,53.621704,60.019855,4.842869,88.200611,93.043480,4.553092,203.355210,207.908302,4.960960,395.017248,399.978207,5.041028,779.699370,784.740397,29.343835,18.722978,48.066813
293999,0.837418,0.790000,0.851722,0.820000,0.853985,0.840000,0.827892,0.860000,0.798067,0.840000,0.818722,0.795000,6.402851,53.676426,60.079277,4.845777,88.291219,93.136996,4.555738,203.563065,208.118803,4.963512,395.420869,400.384381,5.043535,780.497790,785.541325,29.346395,18.743194,48.089589
294199,0.837379,0.800000,0.851679,0.810000,0.853950,0.820000,0.827884,0.820000,0.798136,0.865000,0.818723,0.820000,6.411156,53.731476,60.142632,4.853656,88.382065,93.235721,4.562294,203.772019,208.334313,4.970266,395.827616,400.797882,5.050611,781.302338,786.352949,29.504686,18.764198,48.268884
294399,0.837366,0.825000,0.851677,0.850000,0.853951,0.855000,0.827917,0.860000,0.798174,0.835000,0.818709,0.805000,6.415027,53.786138,60.201165,4.855922,88.473067,93.328988,4.564297,203.982361,208.546659,4.972204,396.235014,401.207218,5.052462,782.105157,787.157619,29.506552,18.784466,48.291018
294599,0.837307,0.780000,0.851660,0.835000,0.853962,0.865000,0.827939,0.850000,0.798191,0.815000,0.818710,0.820000,6.419154,53.840083,60.259237,4.858365,88.562759,93.421124,4.566459,204.188951,208.755410,4.974279,396.635175,401.609454,5.054490,782.897176,787.951666,29.508609,18.804408,48.313017
294799,0.837274,0.805000,0.851653,0.845000,0.854004,0.895000,0.827936,0.825000,0.798239,0.845000,0.818691,0.800000,6.423580,53.894940,60.318519,4.861029,88.653607,93.514636,4.568844,204.397617,208.966460,4.976563,397.040070,402.016633,5.056709,783.696644,788.753352,29.510846,18.824832,48.335678
294999,0.837241,0.805000,0.851626,0.825000,0.853995,0.845000,0.827954,0.845000,0.798251,0.810000,0.818692,0.820000,6.428439,53.950437,60.378875,4.864001,88.744815,93.608815,4.571510,204.612815,209.184325,4.979142,397.448678,402.427820,5.059275,784.502609,789.561884,29.513422,18.845912,48.359334
295199,0.837187,0.785000,0.851619,0.845000,0.853970,0.830000,0.827946,0.820000,0.798258,0.805000,0.818683,0.810000,6.436896,54.005601,60.442496,4.871164,88.835926,93.707090,4.577813,204.821696,209.399510,4.985573,397.854242,402.839815,5.065938,785.304235,790.370173,29.711706,18.866418,48.578123
295399,0.837119,0.770000,0.851561,0.795000,0.853961,0.845000,0.827932,0.815000,0.798280,0.820000,0.818639,0.775000,6.440798,54.060771,60.501569,4.873455,88.927131,93.800586,4.579821,205.034617,209.614438,4.987483,398.263557,403.251040,5.067815,786.112022,791.179837,29.713593,18.886854,48.600448
295599,0.837106,0.825000,0.851580,0.870000,0.853952,0.845000,0.827935,0.830000,0.798328,0.845000,0.818625,0.805000,6.445004,54.115263,60.560267,4.875917,89.017216,93.893133,4.582000,205.241201,209.823202,4.989572,398.665390,403.654963,5.069859,786.907954,791.977813,29.715673,18.907205,48.622878
295799,0.837058,0.790000,0.851532,0.805000,0.853933,0.835000,0.827978,0.870000,0.798350,0.820000,0.818641,0.835000,6.449430,54.170197,60.619627,4.878590,89.107799,93.986389,4.584395,205.449857,210.034252,4.991869,399.073012,404.064881,5.072103,787.711622,792.783725,29.717934,18.927819,48.645754
295999,0.837031,0.810000,0.851490,0.810000,0.853913,0.835000,0.828000,0.850000,0.798383,0.830000,0.818658,0.835000,6.454067,54.224583,60.678650,4.881445,89.197313,94.078757,4.586978,205.656652,210.243630,4.994359,399.477997,404.472357,5.074552,788.508641,793.583193,29.720387,18.947869,48.668256
296199,0.837029,0.835000,0.851453,0.815000,0.853919,0.860000,0.828068,0.895000,0.798456,0.870000,0.818685,0.845000,6.462725,54.279550,60.742275,4.888763,89.288362,94.177124,4.593534,205.865260,210.458794,5.000797,399.884995,404.885792,5.081076,789.312958,794.394034,29.881801,18.969291,48.851093
296399,0.836981,0.790000,0.851395,0.795000,0.853880,0.815000,0.828101,0.860000,0.798488,0.830000,0.818641,0.775000,6.466608,54.333884,60.800492,4.891023,89.378529,94.269552,4.595522,206.072926,210.668448,5.002669,400.287063,405.289732,5.082912,790.105564,795.188476,29.883657,18.989538,48.873195
296599,0.836994,0.850000,0.851429,0.885000,0.853911,0.885000,0.828133,0.860000,0.798576,0.885000,0.818672,0.850000,6.470832,54.388426,60.859257,4.893505,89.469172,94.362677,4.597717,206.283063,210.880780,5.004794,400.695563,405.700357,5.084986,790.906193,795.991179,29.885774,19.009949,48.895724
296799,0.836916,0.760000,0.851387,0.810000,0.853872,0.815000,0.828145,0.840000,0.798592,0.815000,0.818674,0.820000,6.475319,54.442769,60.918088,4.896175,89.559055,94.455229,4.600087,206.488907,211.088995,5.007074,401.100913,406.107987,5.087202,791.701131,796.788333,29.888057,19.030779,48.918836
296999,0.836883,0.805000,0.851371,0.835000,0.853878,0.860000,0.828152,0.835000,0.798624,0.830000,0.818675,0.820000,6.480194,54.497626,60.977820,4.899096,89.649079,94.548175,4.602682,206.696148,211.298830,5.009600,401.503162,406.512762,5.089659,792.494858,797.584518,29.890568,19.052041,48.942609
297199,0.836851,0.805000,0.851359,0.840000,0.853844,0.820000,0.828164,0.840000,0.798646,0.820000,0.818646,0.790000,6.488402,54.552219,61.040621,4.906792,89.739021,94.645813,4.609761,206.904832,211.514593,5.016194,401.907303,406.923497,5.095746,793.287219,798.382964,30.051487,19.072520,49.124006
297399,0.836829,0.815000,0.851312,0.805000,0.853815,0.825000,0.828202,0.865000,0.798642,0.795000,0.818582,0.755000,6.492224,54.606229,61.098454,4.909012,89.829102,94.738114,4.611703,207.112358,211.724061,5.018049,402.314194,407.332243,5.097578,794.084416,799.181995,30.053325,19.092390,49.145714
297599,0.836786,0.795000,0.851301,0.840000,0.853806,0.845000,0.828198,0.825000,0.798689,0.845000,0.818527,0.765000,6.496415,54.659957,61.156372,4.911433,89.918014,94.829447,4.613842,207.316632,211.930473,5.020085,402.711778,407.731863,5.099566,794.866197,799.965764,30.055361,19.112374,49.167736
297799,0.836805,0.855000,0.851314,0.865000,0.853812,0.860000,0.828225,0.855000,0.798716,0.825000,0.818529,0.820000,6.500808,54.714422,61.215230,4.914061,90.007829,94.921891,4.616198,207.524280,212.140478,5.022369,403.117553,408.139922,5.101781,795.662520,800.764300,30.057621,19.132711,49.190333
297999,0.836763,0.795000,0.851258,0.795000,0.853833,0.875000,0.828227,0.830000,0.798737,0.820000,0.818520,0.810000,6.505444,54.768091,61.273535,4.916838,90.096453,95.013291,4.618693,207.727315,212.346009,5.024783,403.514004,408.538788,5.104154,796.439051,801.543205,30.060020,19.152731,49.212752
298199,0.836710,0.785000,0.851221,0.815000,0.853804,0.825000,0.828199,0.800000,0.798729,0.790000,0.818507,0.805000,6.514104,54.822468,61.336572,4.923695,90.185674,95.109369,4.625285,207.932634,212.557919,5.031362,403.916277,408.947639,5.129775,797.227840,802.357615,30.223788,19.173438,49.397226
298399,0.836673,0.800000,0.851205,0.835000,0.853780,0.830000,0.828201,0.830000,0.798780,0.850000,0.818478,0.790000,6.517988,54.877521,61.395508,4.925956,90.277171,95.203127,4.627283,208.142733,212.770016,5.033272,404.322557,409.355829,5.131640,798.032347,803.163988,30.225677,19.193733,49.419410
298599,0.836657,0.820000,0.851229,0.875000,0.853807,0.880000,0.828243,0.870000,0.798822,0.840000,0.818464,0.805000,6.522221,54.931814,61.454034,4.928440,90.367011,95.295451,4.629478,208.349582,212.979060,5.035380,404.726804,409.762184,5.133698,798.830226,803.963924,30.227776,19.214174,49.441950
298799,0.836660,0.840000,0.851202,0.825000,0.853833,0.880000,0.828285,0.870000,0.798858,0.835000,0.818501,0.855000,6.526696,54.986838,61.513534,4.931118,90.457469,95.388587,4.631862,208.557372,213.189234,5.037675,405.131194,410.168870,5.135948,799.627837,804.763785,30.230052,19.234534,49.464586
298999,0.836643,0.820000,0.851156,0.805000,0.853809,0.830000,0.828276,0.820000,0.798905,0.845000,0.818492,0.810000,6.531438,55.041880,61.573318,4.934008,90.547890,95.481898,4.634467,208.765681,213.400148,5.040184,405.538784,410.578968,5.138404,800.423044,805.561448,30.232548,19.255362,49.487910
299199,0.836601,0.795000,0.851160,0.855000,0.853835,0.880000,0.828338,0.890000,0.798931,0.825000,0.818489,0.815000,6.539906,55.096931,61.636837,4.941323,90.639258,95.580581,4.640963,208.975127,213.616091,5.047109,405.944631,410.991740,5.145491,801.227350,806.372842,30.393808,19.276271,49.670079
299399,0.836580,0.815000,0.851158,0.850000,0.853786,0.805000,0.828325,0.815000,0.798912,0.780000,0.818501,0.830000,6.543790,55.151996,61.695786,4.943574,90.730076,95.673649,4.642950,209.185458,213.828409,5.048992,406.347968,411.396959,5.147320,802.063530,807.210850,30.395675,19.296838,49.692513
299599,0.836543,0.800000,0.851137,0.830000,0.853773,0.840000,0.828337,0.840000,0.798923,0.810000,0.818487,0.805000,6.547944,55.206476,61.754420,4.946055,90.820320,95.766376,4.645135,209.393104,214.038239,5.051099,406.753063,411.804162,5.149367,802.863675,808.013043,30.397763,19.317236,49.715000
299799,0.836522,0.815000,0.851166,0.880000,0.853789,0.870000,0.828343,0.835000,0.798979,0.855000,0.818509,0.840000,6.552255,55.260375,61.812630,4.948636,90.909956,95.858592,4.647439,209.599067,214.246505,5.053307,407.154155,412.207462,5.151524,803.654727,808.806252,30.399960,19.337460,49.737419
299999,0.836490,0.805000,0.851170,0.855000,0.853790,0.855000,0.828345,0.830000,0.799020,0.840000,0.818545,0.855000,6.556816,55.314800,61.871616,4.951516,90.999449,95.950966,4.650004,209.806894,214.456898,5.055771,407.558099,412.613871,5.153936,804.452576,809.606512,30.402409,19.357622,49.760031
300199,0.836474,0.820000,0.851149,0.830000,0.853786,0.850000,0.828367,0.850000,0.799041,0.820000,0.818561,0.835000,6.565167,55.370067,61.935234,4.958935,91.089967,96.048902,4.656792,210.015452,214.672243,5.062699,407.965936,413.028635,5.160303,805.254600,810.414903,30.565256,19.378729,49.943985
300399,0.836477,0.840000,0.851103,0.805000,0.853777,0.845000,0.828363,0.825000,0.799047,0.805000,0.818543,0.800000,6.569015,55.424666,61.993681,4.961194,91.180476,96.141669,4.658761,210.224036,214.882796,5.064566,408.371298,413.435865,5.162146,806.053992,811.216139,30.567126,19.399246,49.966372
300599,0.836471,0.830000,0.851072,0.820000,0.853769,0.845000,0.828370,0.835000,0.799088,0.840000,0.818524,0.800000,6.573285,55.480198,62.053483,4.963738,91.272735,96.236473,4.661005,210.434763,215.095768,5.066720,408.781826,413.848546,5.164254,806.864103,812.028357,30.569246,19.420071,49.989317
300799,0.836429,0.795000,0.851076,0.855000,0.853780,0.865000,0.828396,0.855000,0.799153,0.865000,0.818526,0.820000,6.577663,55.534721,62.112384,4.966359,91.362860,96.329219,4.663350,210.642176,215.305526,5.068984,409.183541,414.252524,5.166490,807.656341,812.822831,30.571475,19.440398,50.011873
300999,0.836403,0.810000,0.851060,0.835000,0.853786,0.860000,0.828393,0.825000,0.799189,0.835000,0.818517,0.810000,6.582502,55.589857,62.172358,4.969278,91.453246,96.422524,4.666007,210.878173,215.544180,5.071516,409.589201,414.660716,5.168989,808.457697,813.626685,30.574010,19.461367,50.035377
301199,0.836392,0.825000,0.851024,0.815000,0.853777,0.845000,0.828395,0.830000,0.799205,0.815000,0.818474,0.775000,6.590885,55.645087,62.235972,4.976984,91.545402,96.522385,4.673205,211.088888,215.762093,5.078655,409.998589,415.077244,5.175415,809.264920,814.440335,30.737825,19.482125,50.219950
301399,0.836405,0.850000,0.851018,0.845000,0.853779,0.855000,0.828406,0.840000,0.799270,0.865000,0.818505,0.850000,6.594812,55.700736,62.295548,4.979364,91.637257,96.616621,4.675294,211.300697,215.975991,5.080628,410.411239,415.491867,5.177302,810.081996,815.259298,30.739744,19.502715,50.242459
301599,0.836314,0.745000,0.850933,0.765000,0.853705,0.780000,0.828378,0.800000,0.799276,0.805000,0.818442,0.755000,6.599012,55.755397,62.354409,4.981866,91.727729,96.709595,4.677534,211.507900,216.185434,5.082750,410.813329,415.896079,5.179385,810.880796,816.060181,30.741852,19.523000,50.264852
301799,0.836274,0.795000,0.850942,0.860000,0.853722,0.870000,0.828370,0.820000,0.799326,0.850000,0.818459,0.835000,6.603445,55.810994,62.414439,4.984588,91.819187,96.803775,4.679980,211.719818,216.399798,5.085101,411.224654,416.309755,5.181686,811.695656,816.877342,30.744168,19.543347,50.287515
301999,0.836248,0.810000,0.850926,0.835000,0.853708,0.840000,0.828351,0.810000,0.799351,0.825000,0.818460,0.820000,6.608151,55.865897,62.474048,4.987503,91.909874,96.897377,4.682598,211.929554,216.612152,5.087647,411.632159,416.719806,5.184174,812.500515,817.684689,30.746710,19.564313,50.311024
302199,0.836222,0.810000,0.850945,0.870000,0.853694,0.840000,0.828353,0.830000,0.799372,0.820000,0.818417,0.775000,6.616411,55.920556,62.536967,4.994675,92.000819,96.995494,4.689411,212.137569,216.826980,5.094969,412.036830,417.131799,5.191767,813.303793,818.495560,30.910208,19.585181,50.495389
302399,0.836206,0.820000,0.850954,0.860000,0.853701,0.860000,0.828355,0.830000,0.799402,0.830000,0.818419,0.820000,6.620306,55.975295,62.595601,4.996936,92.091987,97.088923,4.691400,212.348311,217.039711,5.096869,412.445517,417.542386,5.193608,814.109278,819.302886,30.912078,19.605970,50.518049
302599,0.836214,0.845000,0.850992,0.890000,0.853736,0.890000,0.828411,0.885000,0.799467,0.865000,0.818435,0.835000,6.624527,56.030675,62.655202,4.999452,92.183661,97.183113,4.693636,212.558641,217.252277,5.099003,412.854054,417.953058,5.195685,814.919918,820.115603,30.914197,19.626621,50.540818
302799,0.836208,0.830000,0.851006,0.865000,0.853767,0.885000,0.828457,0.875000,0.799507,0.840000,0.818417,0.800000,6.628971,56.085785,62.714755,5.002156,92.275156,97.277312,4.696056,212.769681,217.465737,5.101314,413.263980,418.365294,5.197989,815.733283,820.931272,30.916502,19.647151,50.563652
302999,0.836202,0.830000,0.850995,0.840000,0.853764,0.850000,0.828448,0.820000,0.799512,0.805000,0.818379,0.780000,6.633889,56.141703,62.775591,5.005185,92.367392,97.372577,4.698776,212.981540,217.680316,5.103931,413.676680,418.780611,5.200528,816.555977,821.756505,30.919073,19.668748,50.587821
303199,0.836201,0.835000,0.851004,0.860000,0.853765,0.855000,0.828494,0.875000,0.799547,0.835000,0.818366,0.805000,6.642224,56.196397,62.838621,5.012181,92.458723,97.470905,4.705930,213.190485,217.896415,5.111639,414.081425,419.193063,5.207169,817.353552,822.560720,31.080786,19.689248,50.770035
303399,0.836214,0.850000,0.851013,0.860000,0.853766,0.855000,0.828515,0.850000,0.799592,0.845000,0.818387,0.840000,6.646062,56.250837,62.896899,5.014441,92.548755,97.563196,4.707884,213.398916,218.106800,5.113522,414.486561,419.600083,5.209008,818.149473,823.358481,31.082638,19.709395,50.792033
303599,0.836203,0.825000,0.851012,0.850000,0.853772,0.860000,0.828522,0.835000,0.799597,0.805000,0.818414,0.845000,6.650345,56.306290,62.956635,5.016939,92.640210,97.657149,4.710095,213.609659,218.319755,5.115659,414.896560,420.012219,5.211095,818.964578,824.175673,31.084803,19.730635,50.815438
303799,0.836168,0.800000,0.851001,0.840000,0.853763,0.845000,0.828494,0.800000,0.799607,0.810000,0.818366,0.770000,6.654802,56.360946,63.015748,5.019590,92.730808,97.750397,4.712444,213.817425,218.529869,5.117946,415.300300,420.418246,5.213328,819.758040,824.971368,31.087066,19.751277,50.838343
303999,0.836118,0.785000,0.850985,0.835000,0.853745,0.835000,0.828431,0.765000,0.799583,0.775000,0.818333,0.785000,6.659343,56.414977,63.074320,5.022402,92.819797,97.842199,4.714965,214.021892,218.736857,5.120384,415.697243,420.817627,5.215724,820.543396,825.759121,31.089507,19.771100,50.860607
304199,0.836107,0.825000,0.850955,0.820000,0.853751,0.860000,0.828438,0.835000,0.799598,0.815000,0.818345,0.830000,6.668029,56.469474,63.137503,5.029073,92.910555,97.939628,4.721855,214.231261,218.953116,5.126881,416.102176,421.229058,5.221860,821.337148,826.559008,31.277086,19.791813,51.068899
304399,0.836062,0.790000,0.850949,0.845000,0.853757,0.860000,0.828464,0.855000,0.799628,0.830000,0.818356,0.830000,6.671892,56.524568,63.196459,5.031336,93.001526,98.032863,4.723826,214.440011,219.163837,5.128784,416.507765,421.636549,5.223694,822.140225,827.363919,31.278958,19.812321,51.091279
304599,0.836046,0.820000,0.850968,0.870000,0.853783,0.880000,0.828500,0.865000,0.799643,0.815000,0.818377,0.840000,6.676067,56.579474,63.255540,5.033812,93.092475,98.126287,4.726002,214.648520,219.374522,5.130880,416.912964,422.043844,5.225744,822.940993,828.166737,31.281053,19.832604,51.113657
304799,0.836045,0.835000,0.850952,0.835000,0.853765,0.835000,0.828477,0.805000,0.799658,0.815000,0.818389,0.830000,6.680564,56.634263,63.314827,5.036501,93.183311,98.219812,4.728389,214.857335,219.585724,5.133178,417.321180,422.454357,5.228006,823.744597,828.972603,31.283347,19.853381,51.136728
304999,0.836039,0.830000,0.850946,0.845000,0.853766,0.855000,0.828512,0.865000,0.799668,0.810000,0.818390,0.820000,6.685117,56.688434,63.373551,5.039316,93.273664,98.312980,4.730936,215.065748,219.796684,5.135689,417.726675,422.862364,5.230421,824.544332,829.774753,31.285799,19.873704,51.159503
305199,0.836077,0.875000,0.850999,0.905000,0.853772,0.860000,0.828533,0.850000,0.799664,0.795000,0.818402,0.830000,6.693873,56.743807,63.437680,5.046586,93.364775,98.411361,4.738457,215.274974,220.013431,5.142489,418.166629,423.309118,5.237093,825.358400,830.595493,31.451066,19.894793,51.345859
305399,0.836027,0.785000,0.851018,0.870000,0.853773,0.855000,0.828515,0.810000,0.799664,0.800000,0.818398,0.815000,6.697741,56.799344,63.497085,5.048857,93.456156,98.505014,4.740443,215.485615,220.226058,5.144387,418.577064,423.721452,5.238942,826.166055,831.404997,31.452947,19.915364,51.368311
305599,0.836031,0.840000,0.851060,0.895000,0.853799,0.880000,0.828521,0.835000,0.799689,0.825000,0.818410,0.830000,6.701993,56.854214,63.556206,5.051372,93.547342,98.598713,4.742662,215.696263,220.438925,5.146509,418.985573,424.132082,5.241005,826.974898,832.215903,31.455061,19.936067,51.391128
305799,0.836020,0.825000,0.851054,0.845000,0.853776,0.830000,0.828528,0.835000,0.799650,0.760000,0.818440,0.850000,6.706485,56.909508,63.615993,5.054043,93.638485,98.692528,4.745050,215.904555,220.649605,5.148801,419.391448,424.540249,5.243262,827.773323,833.016584,31.457361,19.957237,51.414598
305999,0.836015,0.830000,0.851049,0.845000,0.853757,0.835000,0.828539,0.840000,0.799655,0.805000,0.818427,0.805000,6.711170,56.964744,63.675914,5.056953,93.729841,98.786794,4.747662,216.114052,220.861714,5.151333,419.800672,424.952005,5.245749,828.581203,833.826952,31.459860,19.978005,51.437865
306199,0.836004,0.825000,0.851086,0.890000,0.853754,0.850000,0.828555,0.845000,0.799641,0.785000,0.818414,0.805000,6.719606,57.019709,63.739316,5.064182,93.820869,98.885050,4.754512,216.323649,221.078162,5.158993,420.206041,425.365033,5.252826,829.382584,834.635410,31.625528,19.999210,51.624738
306399,0.836017,0.850000,0.851095,0.860000,0.853716,0.815000,0.828532,0.805000,0.799666,0.825000,0.818435,0.840000,6.723487,57.074331,63.797818,5.066427,93.911221,98.977648,4.756490,216.531129,221.287619,5.160864,420.610345,425.771210,5.254666,830.184637,835.439304,31.627404,20.019831,51.647234
306599,0.836016,0.835000,0.851118,0.875000,0.853717,0.855000,0.828509,0.805000,0.799676,0.810000,0.818456,0.840000,6.727654,57.129341,63.856996,5.068917,94.001690,99.070607,4.758695,216.739180,221.497875,5.162974,421.013597,426.176571,5.256725,830.983643,836.240368,31.629478,20.040273,51.669752
306799,0.836001,0.820000,0.851112,0.845000,0.853704,0.840000,0.828515,0.835000,0.799681,0.805000,0.818428,0.790000,6.732097,57.184336,63.916433,5.071620,94.093181,99.164800,4.761114,216.949199,221.710313,5.165328,421.422243,426.587572,5.259026,831.788377,837.047403,31.631803,20.060930,51.692734
306999,0.835966,0.800000,0.851087,0.825000,0.853691,0.840000,0.828493,0.805000,0.799662,0.780000,0.818396,0.785000,6.736899,57.239545,63.976444,5.074545,94.184043,99.258587,4.763795,217.158214,221.922010,5.167889,421.830119,426.998008,5.261519,832.592969,837.854487,31.634363,20.082447,51.716809
307199,0.835985,0.855000,0.851096,0.860000,0.853702,0.865000,0.828494,0.830000,0.799681,0.820000,0.818407,0.830000,6.744994,57.294312,64.039305,5.081929,94.274172,99.356101,4.770729,217.365561,222.136290,5.175742,422.231719,427.407462,5.267958,833.391204,838.659162,31.797751,20.102934,51.900685
307399,0.835964,0.815000,0.851104,0.860000,0.853732,0.885000,0.828457,0.790000,0.799706,0.825000,0.818419,0.830000,6.748869,57.349138,64.098007,5.084166,94.364686,99.448852,4.772706,217.573771,222.346478,5.177634,422.636245,427.813878,5.269839,834.189186,839.459025,31.799623,20.123043,51.922666
307599,0.835963,0.835000,0.851103,0.850000,0.853719,0.840000,0.828497,0.870000,0.799697,0.790000,0.818449,0.850000,6.753143,57.404096,64.157239,5.086693,94.455849,99.542542,4.774950,217.781883,222.556834,5.179785,423.040950,428.220735,5.271951,834.991947,840.263898,31.801756,20.143647,51.945403
