# TEST CONFIGURATION BEGIN
# FileStream(filename='airlines.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 0.01] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.01, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 0.01] Adaptive4(learning_rate=0.01, max_depth=6, max_window_size=1000, min_window_size=1)
# [ensemble 0.05] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.05, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 0.05] Adaptive4(learning_rate=0.05, max_depth=6, max_window_size=1000, min_window_size=1)
# [ensemble 0.1] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.1, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 0.1] Adaptive4(learning_rate=0.1, max_depth=6, max_window_size=1000, min_window_size=1)
# [ensemble 0.5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.5, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 0.5] Adaptive4(learning_rate=0.5, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='lrate_airlines.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 0.01],current_acc_[ensemble 0.01],mean_acc_[incremental 0.01],current_acc_[incremental 0.01],mean_acc_[ensemble 0.05],current_acc_[ensemble 0.05],mean_acc_[incremental 0.05],current_acc_[incremental 0.05],mean_acc_[ensemble 0.1],current_acc_[ensemble 0.1],mean_acc_[incremental 0.1],current_acc_[incremental 0.1],mean_acc_[ensemble 0.5],current_acc_[ensemble 0.5],mean_acc_[incremental 0.5],current_acc_[incremental 0.5],training_time_[ensemble 0.01],testing_time_[ensemble 0.01],total_running_time_[ensemble 0.01],training_time_[incremental 0.01],testing_time_[incremental 0.01],total_running_time_[incremental 0.01],training_time_[ensemble 0.05],testing_time_[ensemble 0.05],total_running_time_[ensemble 0.05],training_time_[incremental 0.05],testing_time_[incremental 0.05],total_running_time_[incremental 0.05],training_time_[ensemble 0.1],testing_time_[ensemble 0.1],total_running_time_[ensemble 0.1],training_time_[incremental 0.1],testing_time_[incremental 0.1],total_running_time_[incremental 0.1],training_time_[ensemble 0.5],testing_time_[ensemble 0.5],total_running_time_[ensemble 0.5],training_time_[incremental 0.5],testing_time_[incremental 0.5],total_running_time_[incremental 0.5]
178199,0.691726,0.725000,0.613555,0.585000,0.692315,0.725000,0.613875,0.600000,0.683261,0.705000,0.615217,0.595000,0.616228,0.575000,0.618350,0.595000,3.576473,100.030073,103.606546,16.058635,7.834949,23.893583,2.537532,97.721425,100.258957,15.846916,7.652606,23.499523,2.486924,97.603830,100.090754,15.697081,7.610681,23.307762,2.487319,97.700727,100.188046,15.674519,7.615865,23.290383
178399,0.691888,0.755000,0.613508,0.595000,0.692436,0.740000,0.613852,0.605000,0.683495,0.775000,0.615191,0.605000,0.616314,0.650000,0.618329,0.610000,3.580222,100.285318,103.865540,16.060887,7.857600,23.918487,2.539403,97.971660,100.511063,15.848680,7.674799,23.523478,2.488653,97.854601,100.343254,15.698773,7.632805,23.331578,2.488990,97.950292,100.439282,15.676174,7.638195,23.314370
178599,0.691959,0.720000,0.613473,0.600000,0.692532,0.730000,0.613817,0.600000,0.683613,0.730000,0.615153,0.600000,0.616158,0.555000,0.618321,0.615000,3.584134,100.539561,104.123695,16.063288,7.879385,23.942673,2.541422,98.219033,100.760455,15.850589,7.696191,23.546781,2.490525,98.103234,100.593759,15.700620,7.654049,23.354668,2.490808,98.197606,100.688414,15.677982,7.659440,23.337422
178799,0.692005,0.710000,0.613363,0.570000,0.692589,0.715000,0.613706,0.570000,0.683680,0.710000,0.615038,0.570000,0.616053,0.575000,0.618173,0.560000,3.588305,100.795996,104.384300,16.065933,7.901607,23.967539,2.543680,98.471230,101.014909,15.852738,7.718154,23.570892,2.492627,98.353724,100.846352,15.702675,7.675967,23.378642,2.492827,98.447278,100.940105,15.679988,7.681166,23.361154
178999,0.692025,0.700000,0.613329,0.600000,0.692620,0.705000,0.613684,0.605000,0.683620,0.660000,0.615000,0.600000,0.616013,0.600000,0.618152,0.610000,3.592672,101.051536,104.644208,16.068682,7.923546,23.992228,2.546064,98.721848,101.267912,15.855018,7.739530,23.594549,2.494847,98.602820,101.097667,15.704836,7.697291,23.402126,2.494994,98.696477,101.191471,15.682130,7.702575,23.384705
179199,0.692045,0.700000,0.613270,0.590000,0.692677,0.715000,0.613611,0.585000,0.683674,0.705000,0.614937,0.590000,0.616010,0.615000,0.618093,0.595000,3.600940,101.305997,104.906937,16.262625,7.946127,24.208752,2.552460,98.972014,101.524474,16.049562,7.761714,23.811276,2.500895,98.852570,101.353465,15.907130,7.719709,23.626839,2.501092,98.946308,101.447400,15.873670,7.724606,23.598276
179399,0.691977,0.665000,0.613136,0.560000,0.692645,0.680000,0.613476,0.560000,0.683589,0.650000,0.614811,0.565000,0.615819,0.540000,0.618073,0.610000,3.604638,101.560607,105.165245,16.264874,7.968599,24.233473,2.554370,99.221887,101.776257,16.051358,7.783203,23.834561,2.502635,99.102302,101.604937,15.908839,7.741181,23.650020,2.502785,99.195095,101.697879,15.875363,7.745917,23.621280
179599,0.692073,0.730000,0.613028,0.570000,0.692726,0.725000,0.613367,0.570000,0.683706,0.730000,0.614698,0.570000,0.615791,0.605000,0.617952,0.570000,3.608555,101.812124,105.420679,16.267285,7.990443,24.257728,2.556377,99.468555,102.024932,16.053272,7.804308,23.857580,2.504498,99.347760,101.852258,15.910666,7.762310,23.672976,2.504585,99.442260,101.946845,15.877176,7.767098,23.644274
179799,0.692068,0.690000,0.612807,0.525000,0.692732,0.695000,0.613133,0.520000,0.683697,0.680000,0.614449,0.515000,0.615652,0.560000,0.617820,0.565000,3.612733,102.066678,105.679411,16.269917,8.012344,24.282261,2.558562,99.716579,102.275142,16.055361,7.825728,23.881089,2.506574,99.594702,102.101277,15.912676,7.783590,23.696266,2.506597,99.690332,102.196929,15.879155,7.788738,23.667892
179999,0.692025,0.675000,0.612563,0.515000,0.692725,0.690000,0.612888,0.515000,0.683638,0.660000,0.614225,0.525000,0.615513,0.560000,0.617637,0.545000,3.617060,102.319912,105.936972,16.272663,8.034475,24.307137,2.560881,99.964083,102.524964,16.057587,7.847402,23.904988,2.508749,99.842286,102.351035,15.914794,7.805220,23.720014,2.508713,99.938508,102.447221,15.881243,7.810354,23.691597
180199,0.692170,0.750000,0.612332,0.520000,0.692868,0.750000,0.612693,0.535000,0.683728,0.720000,0.614002,0.525000,0.615424,0.580000,0.617494,0.560000,3.624934,102.575632,106.200566,16.469793,8.057416,24.527209,2.567194,100.215620,102.782814,16.255097,7.870055,24.125151,2.514879,100.092448,102.607326,16.110875,7.827703,23.938578,2.515009,100.189933,102.704941,16.079717,7.832625,23.912342
180399,0.692201,0.705000,0.612189,0.555000,0.692848,0.685000,0.612537,0.550000,0.683706,0.675000,0.613881,0.565000,0.615560,0.670000,0.617376,0.570000,3.628596,102.826810,106.455406,16.472002,8.080018,24.552019,2.569031,100.460731,103.029762,16.256816,7.891702,24.148518,2.516573,100.337724,102.854298,16.112542,7.849194,23.961736,2.516659,100.434782,102.951442,16.081375,7.854155,23.935531
180599,0.692184,0.685000,0.612221,0.625000,0.692816,0.680000,0.612568,0.625000,0.683685,0.675000,0.613945,0.640000,0.615546,0.610000,0.617444,0.645000,3.632519,103.080513,106.713032,16.474416,8.101967,24.576383,2.571046,100.709198,103.280245,16.258738,7.913207,24.171945,2.518461,100.584460,103.102921,16.114395,7.870561,23.984956,2.518496,100.682215,103.200711,16.083192,7.875617,23.958810
180799,0.692252,0.720000,0.612042,0.540000,0.692859,0.710000,0.612401,0.545000,0.683676,0.680000,0.613800,0.555000,0.615458,0.580000,0.617302,0.560000,3.636733,103.333927,106.970660,16.477044,8.124337,24.601381,2.573257,100.958744,103.532001,16.260845,7.935053,24.195898,2.520556,100.834557,103.355113,16.116420,7.892307,24.008727,2.520535,100.931257,103.451792,16.085219,7.897547,23.982766
180999,0.692222,0.680000,0.611975,0.585000,0.692827,0.680000,0.612333,0.585000,0.683642,0.670000,0.613778,0.605000,0.615469,0.620000,0.617210,0.580000,3.641212,103.584954,107.226167,16.479800,8.147229,24.627029,2.575597,101.204977,103.780574,16.263068,7.957551,24.220619,2.522761,101.081503,103.604263,16.118596,7.914916,24.033512,2.522681,101.177019,103.699700,16.087346,7.919933,24.007279
181199,0.692192,0.680000,0.611810,0.545000,0.692746,0.660000,0.612167,0.545000,0.683571,0.655000,0.613608,0.545000,0.615369,0.575000,0.617032,0.545000,3.649361,103.840012,107.489373,16.686990,8.170094,24.857084,2.581842,101.483917,104.065759,16.461310,7.979896,24.441206,2.529111,101.330348,103.859459,16.315229,7.937129,24.252358,2.528727,101.429490,103.958216,16.284691,7.942193,24.226884
181399,0.692174,0.685000,0.611794,0.605000,0.692764,0.700000,0.612138,0.600000,0.683575,0.685000,0.613600,0.610000,0.615184,0.540000,0.617039,0.620000,3.653047,104.092722,107.745769,16.689237,8.192445,24.881682,2.583724,101.730652,104.314375,16.463062,8.001624,24.464686,2.530841,101.575305,104.106147,16.316910,7.958632,24.275542,2.530392,101.674568,104.204960,16.286321,7.963647,24.249969
181599,0.692218,0.710000,0.611765,0.600000,0.692782,0.700000,0.612120,0.605000,0.683640,0.710000,0.613603,0.615000,0.615159,0.605000,0.617047,0.620000,3.657042,104.344392,108.001433,16.691694,8.214735,24.906430,2.585762,101.976594,104.562356,16.464987,8.023650,24.488636,2.532727,101.822090,104.354816,16.318744,7.980572,24.299316,2.532240,101.921901,104.454141,16.288141,7.985629,24.273770
181799,0.692249,0.705000,0.611650,0.565000,0.692824,0.710000,0.611993,0.560000,0.683704,0.710000,0.613484,0.565000,0.615171,0.620000,0.617005,0.600000,3.661243,104.601538,108.262780,16.694301,8.237554,24.931855,2.587970,102.227897,104.815867,16.467103,8.046116,24.513219,2.534819,102.072251,104.607070,16.320825,8.002972,24.323797,2.534244,102.170333,104.704577,16.290124,8.007723,24.297847
181999,0.692146,0.650000,0.611561,0.575000,0.692744,0.660000,0.611915,0.580000,0.683598,0.640000,0.613439,0.595000,0.615220,0.635000,0.616829,0.545000,3.665626,104.853447,108.519073,16.697059,8.260078,24.957137,2.590346,102.475822,105.066168,16.469374,8.068681,24.538056,2.537055,102.318904,104.855959,16.323016,8.025090,24.348105,2.536412,102.417487,104.953899,16.292282,8.029560,24.321841
182199,0.692202,0.715000,0.611411,0.550000,0.692774,0.705000,0.611776,0.555000,0.683662,0.710000,0.613394,0.595000,0.615085,0.560000,0.616837,0.620000,3.673710,105.109117,108.782827,16.895883,8.283014,25.178897,2.596668,102.726323,105.322990,16.669620,8.090942,24.760563,2.543240,102.569046,105.112285,16.516215,8.047569,24.563784,2.542672,102.668349,105.211021,16.490164,8.051811,24.541975
182399,0.692148,0.670000,0.611262,0.550000,0.692743,0.680000,0.611638,0.555000,0.683641,0.675000,0.613252,0.555000,0.614964,0.565000,0.616699,0.560000,3.677369,105.360632,109.038002,16.898122,8.305337,25.203459,2.598516,102.972629,105.571145,16.671366,8.112771,24.784136,2.544941,102.815502,105.360443,16.517891,8.069179,24.587070,2.544320,102.913692,105.458013,16.491848,8.073439,24.565287
182599,0.692094,0.670000,0.611090,0.540000,0.692651,0.655000,0.611465,0.540000,0.683596,0.665000,0.613099,0.550000,0.614818,0.555000,0.616550,0.555000,3.681319,105.612974,109.294292,16.900533,8.327388,25.227921,2.600544,103.218592,105.819136,16.673304,8.134546,24.807850,2.546826,103.062534,105.609360,16.519738,8.090715,24.610453,2.546151,103.162002,105.708154,16.493667,8.095070,24.588736
182799,0.692005,0.655000,0.610918,0.540000,0.692560,0.655000,0.611292,0.540000,0.683442,0.620000,0.612911,0.535000,0.614734,0.580000,0.616401,0.555000,3.685531,105.870169,109.555700,16.903177,8.349480,25.252657,2.602785,103.469974,106.072760,16.675429,8.156391,24.831820,2.548926,103.313387,105.862313,16.521975,8.112411,24.634386,2.548222,103.413946,105.962168,16.495699,8.117079,24.612778
182999,0.691976,0.680000,0.610735,0.535000,0.692482,0.660000,0.611108,0.535000,0.683386,0.660000,0.612735,0.540000,0.614639,0.575000,0.616193,0.530000,3.689928,106.119956,109.809885,16.905919,8.371596,25.277515,2.605143,103.713699,106.318842,16.677669,8.178373,24.856042,2.551133,103.556202,106.107335,16.524126,8.134017,24.658143,2.550373,103.658109,106.208482,16.497830,8.138833,24.636663
183199,0.691827,0.630000,0.610601,0.555000,0.692380,0.650000,0.611010,0.570000,0.683305,0.650000,0.612620,0.565000,0.614531,0.570000,0.616106,0.580000,3.698177,106.372991,110.071167,17.104737,8.394050,25.498787,2.611857,103.962048,106.573905,16.894181,8.200575,25.094756,2.557311,103.804565,106.361876,16.724057,8.156481,24.880538,2.556436,103.907611,106.464046,16.695475,8.160928,24.856404
183399,0.691715,0.645000,0.610324,0.495000,0.692230,0.630000,0.610743,0.500000,0.683141,0.615000,0.612374,0.510000,0.614484,0.595000,0.615863,0.515000,3.701884,106.629356,110.331240,17.107055,8.417234,25.524289,2.613794,104.214060,106.827854,16.895966,8.223168,25.119134,2.559069,104.056491,106.615560,16.725764,8.178790,24.904554,2.558134,104.158337,106.716471,16.697138,8.183371,24.880509
183599,0.691770,0.715000,0.610275,0.590000,0.692297,0.720000,0.610706,0.595000,0.683110,0.670000,0.612380,0.615000,0.614653,0.685000,0.615885,0.625000,3.705822,106.882885,110.588707,17.109491,8.439347,25.548837,2.615827,104.463309,107.079135,16.897892,8.245061,25.142953,2.560944,104.304584,106.865528,16.727611,8.200424,24.928035,2.559966,104.407356,106.967322,16.698949,8.205014,24.903963
183799,0.691766,0.690000,0.610227,0.590000,0.692243,0.670000,0.610644,0.585000,0.683103,0.680000,0.612339,0.595000,0.614606,0.595000,0.615835,0.595000,3.709919,107.132963,110.842882,17.112051,8.461226,25.573277,2.617991,104.708080,107.326070,16.899962,8.266548,25.166510,2.562960,104.549360,107.112320,16.729591,8.221747,24.951338,2.561941,104.652044,107.213985,16.700893,8.226270,24.927162
183999,0.691810,0.710000,0.610071,0.545000,0.692286,0.710000,0.610512,0.555000,0.683143,0.700000,0.612250,0.575000,0.614690,0.650000,0.615821,0.610000,3.714353,107.386293,111.100646,17.114849,8.483935,25.598784,2.620389,104.955518,107.575907,16.902246,8.289024,25.191270,2.565204,104.799895,107.365098,16.731816,8.244074,24.975890,2.564130,104.901646,107.465776,16.703076,8.248501,24.951577
184199,0.691900,0.730000,0.609952,0.560000,0.692375,0.730000,0.610380,0.555000,0.683183,0.700000,0.612102,0.550000,0.614774,0.650000,0.615665,0.550000,3.722732,107.642083,111.364815,17.312845,8.506772,25.819617,2.626712,105.205367,107.832079,17.104421,8.311411,25.415832,2.571543,105.050286,107.621829,16.929984,8.266709,25.196694,2.570324,105.150536,107.720861,16.906802,8.270580,25.177383
184399,0.691931,0.705000,0.609775,0.535000,0.692393,0.700000,0.610213,0.540000,0.683258,0.715000,0.611955,0.550000,0.614822,0.635000,0.615557,0.570000,3.726391,107.895851,111.622242,17.315112,8.528982,25.844094,2.628573,105.452057,108.080630,17.106164,8.332894,25.439058,2.573261,105.297084,107.870345,16.931670,8.288233,25.219903,2.571991,105.396760,107.968752,16.908455,8.292030,25.200485
184599,0.691856,0.660000,0.609563,0.520000,0.692329,0.665000,0.610000,0.520000,0.683156,0.640000,0.611726,0.515000,0.614645,0.540000,0.615378,0.540000,3.730277,108.150271,111.880548,17.317530,8.550877,25.868407,2.630601,105.700624,108.331225,17.108099,8.354458,25.462557,2.575155,105.545083,108.120238,16.933509,8.309778,25.243286,2.573831,105.644902,108.218734,16.910271,8.313614,25.223885
184799,0.691851,0.690000,0.609540,0.600000,0.692347,0.700000,0.609976,0.600000,0.683160,0.685000,0.611675,0.590000,0.614623,0.605000,0.615377,0.615000,3.734582,108.407297,112.141878,17.320179,8.574254,25.894433,2.632814,105.951858,108.584673,17.110205,8.377468,25.487672,2.577211,105.796005,108.373215,16.935526,8.332627,25.268153,2.575858,105.894513,108.470370,16.912250,8.336460,25.248709
184999,0.691929,0.725000,0.609482,0.585000,0.692424,0.725000,0.609906,0.580000,0.683247,0.720000,0.611553,0.560000,0.614729,0.660000,0.615235,0.555000,3.739071,108.661860,112.400931,17.323007,8.596938,25.919945,2.635223,106.200141,108.835364,17.112520,8.399988,25.512508,2.579509,106.044338,108.623847,16.937766,8.354958,25.292724,2.578089,106.143635,108.721724,16.914460,8.358653,25.273114
185199,0.691913,0.685000,0.609437,0.590000,0.692383,0.675000,0.609871,0.595000,0.683110,0.625000,0.611526,0.600000,0.614636,0.575000,0.615188,0.595000,3.747421,108.917489,112.664911,17.524808,8.620128,26.144936,2.641705,106.448380,109.090085,17.309834,8.422954,25.732787,2.586005,106.294584,108.880589,17.140412,8.378191,25.518603,2.584461,106.393313,108.977774,17.118140,8.381536,25.499676
185399,0.691768,0.630000,0.609356,0.575000,0.692155,0.595000,0.609789,0.575000,0.682963,0.620000,0.611417,0.565000,0.614461,0.540000,0.615059,0.560000,3.751079,109.169648,112.920727,17.527019,8.642479,26.169498,2.643546,106.695544,109.339089,17.311583,8.444871,25.756455,2.587726,106.540879,109.128605,17.142084,8.399874,25.541959,2.586116,106.639636,109.225752,17.119782,8.403097,25.522879
185599,0.691822,0.715000,0.609241,0.560000,0.692150,0.690000,0.609720,0.580000,0.682886,0.650000,0.611355,0.585000,0.614451,0.610000,0.615023,0.600000,3.755058,109.425711,113.180769,17.529476,8.665075,26.194551,2.645594,106.945330,109.590924,17.313528,8.467272,25.780800,2.589631,106.790065,109.379697,17.143954,8.421874,25.565828,2.587969,106.889286,109.477255,17.121614,8.425454,25.547069
185799,0.691678,0.630000,0.609126,0.560000,0.691946,0.605000,0.609580,0.550000,0.682692,0.600000,0.611154,0.525000,0.614336,0.565000,0.614779,0.510000,3.759244,109.676189,113.435433,17.532078,8.687564,26.219642,2.647771,107.189704,109.837475,17.315608,8.489283,25.804891,2.591666,107.034287,109.625952,17.145935,8.443966,25.589902,2.589964,107.133610,109.723574,17.123577,8.447734,25.571311
185999,0.691686,0.695000,0.609081,0.590000,0.691895,0.670000,0.609512,0.580000,0.682663,0.670000,0.611093,0.585000,0.614384,0.635000,0.614767,0.610000,3.763737,109.930963,113.694700,17.534917,8.709922,26.244838,2.650216,107.438719,110.088935,17.317959,8.511594,25.829553,2.593978,107.283430,109.877408,17.148190,8.466072,25.614262,2.592210,107.382612,109.974822,17.125821,8.469824,25.595646
186199,0.691729,0.710000,0.609176,0.650000,0.691914,0.700000,0.609617,0.655000,0.682680,0.690000,0.611183,0.650000,0.614350,0.600000,0.614838,0.645000,3.772280,110.186384,113.958665,17.736003,8.732710,26.468713,2.656735,107.687986,110.344721,17.525215,8.533934,26.059149,2.600311,107.533514,110.133824,17.353299,8.488911,25.842210,2.598409,107.632357,110.230767,17.324956,8.491985,25.816941
186399,0.691586,0.630000,0.609225,0.630000,0.691806,0.645000,0.609664,0.630000,0.682662,0.675000,0.611215,0.625000,0.614375,0.625000,0.614838,0.615000,3.776003,110.439822,114.215825,17.738243,8.755502,26.493744,2.658606,107.937041,110.595647,17.526973,8.556079,26.083052,2.602037,107.783828,110.385865,17.354994,8.511072,25.866066,2.600075,107.881879,110.481954,17.326624,8.514052,25.840676
186599,0.691432,0.625000,0.609157,0.580000,0.691674,0.635000,0.609596,0.580000,0.682506,0.615000,0.611166,0.590000,0.614296,0.580000,0.614723,0.565000,3.780070,110.696877,114.476946,17.740686,8.778415,26.519100,2.660727,108.189740,110.850467,17.528927,8.578406,26.107333,2.603961,108.035797,110.639758,17.356870,8.533354,25.890224,2.601937,108.131776,110.733713,17.328467,8.536282,25.864749
186799,0.691521,0.730000,0.609171,0.615000,0.691728,0.715000,0.609608,0.615000,0.682500,0.680000,0.611187,0.620000,0.614263,0.600000,0.614689,0.600000,3.784361,110.954531,114.738892,17.743325,8.801066,26.544391,2.663007,108.441502,111.104509,17.531068,8.600624,26.131691,2.606083,108.287882,110.893965,17.358937,8.555707,25.914644,2.603970,108.382575,110.986545,17.330482,8.558520,25.889001
186999,0.691345,0.615000,0.609034,0.550000,0.691506,0.595000,0.609483,0.555000,0.682287,0.590000,0.611057,0.555000,0.614092,0.540000,0.614540,0.550000,3.788815,111.212722,115.001537,17.746179,8.824039,26.570218,2.665463,108.693518,111.358982,17.533399,8.622829,26.156228,2.608363,108.539951,111.148314,17.361183,8.578011,25.939194,2.606186,108.633898,111.240084,17.332687,8.580856,25.913543
187199,0.691422,0.725000,0.609060,0.620000,0.691583,0.725000,0.609495,0.615000,0.682351,0.710000,0.611078,0.620000,0.614037,0.590000,0.614610,0.645000,3.797187,111.465708,115.262895,17.954865,8.847306,26.802171,2.672345,108.942244,111.614589,17.736093,8.645369,26.381461,2.614679,108.787874,111.402553,17.565498,8.600742,26.166240,2.612747,108.881677,111.494424,17.547487,8.603013,26.150500
187399,0.691430,0.695000,0.608913,0.545000,0.691602,0.700000,0.609348,0.545000,0.682323,0.670000,0.610915,0.540000,0.613982,0.590000,0.614451,0.545000,3.800913,111.721966,115.522879,17.957167,8.870682,26.827850,2.674239,109.192659,111.866898,17.737880,8.667747,26.405628,2.616467,109.040623,111.657090,17.567285,8.623066,26.190351,2.614472,109.132292,111.746764,17.549161,8.625492,26.174653
187599,0.691541,0.740000,0.609007,0.650000,0.691701,0.735000,0.609452,0.655000,0.682386,0.710000,0.611005,0.650000,0.613824,0.545000,0.614578,0.670000,3.804921,111.976428,115.781349,17.959664,8.893482,26.853145,2.676307,109.440565,112.116872,17.739859,8.690256,26.430116,2.618447,109.288427,111.906874,17.569180,8.645353,26.214533,2.616393,109.381958,111.998350,17.551021,8.647732,26.198753
187799,0.691549,0.695000,0.608918,0.570000,0.691651,0.670000,0.609374,0.575000,0.682335,0.660000,0.610911,0.570000,0.613781,0.595000,0.614556,0.605000,3.809115,112.231514,116.040629,17.962291,8.916079,26.878371,2.678545,109.690528,112.369074,17.741992,8.712663,26.454655,2.620527,109.538060,112.158587,17.571215,8.667545,26.238760,2.618408,109.630487,112.248895,17.553012,8.669833,26.222845
187999,0.691568,0.700000,0.608966,0.630000,0.691614,0.675000,0.609420,0.630000,0.682273,0.655000,0.610989,0.645000,0.613705,0.580000,0.614568,0.620000,3.813532,112.485624,116.299157,17.965111,8.939611,26.904722,2.680937,109.937880,112.618817,17.744256,8.734587,26.478842,2.622770,109.816136,112.438906,17.573420,8.689531,26.262951,2.620589,109.877465,112.498054,17.555172,8.692105,26.247277
188199,0.691553,0.685000,0.609036,0.640000,0.691576,0.675000,0.609478,0.635000,0.682132,0.620000,0.611066,0.645000,0.613583,0.560000,0.614649,0.650000,3.821801,112.738313,116.560115,18.172314,8.962016,27.134330,2.687377,110.185903,112.873280,17.954258,8.756970,26.711228,2.629042,110.063164,112.692206,17.778559,8.711944,26.490504,2.626908,110.124397,112.751305,17.758684,8.713953,26.472637
188399,0.691550,0.690000,0.609027,0.605000,0.691561,0.685000,0.609468,0.605000,0.681980,0.615000,0.611018,0.590000,0.613292,0.485000,0.614604,0.595000,3.825446,112.990892,116.816337,18.174542,8.984855,27.159396,2.689257,110.432456,113.121712,17.956026,8.778937,26.734963,2.630758,110.310622,112.941380,17.780240,8.734039,26.514279,2.628585,110.371429,113.000014,17.760370,8.735778,26.496147
188599,0.691614,0.720000,0.609063,0.625000,0.691591,0.705000,0.609503,0.625000,0.682043,0.710000,0.611027,0.615000,0.613284,0.610000,0.614616,0.620000,3.829437,113.245274,117.074712,18.177008,9.007604,27.184612,2.691309,110.681179,113.372488,17.957973,8.801377,26.759350,2.632672,110.559839,113.192511,17.782104,8.756186,26.538290,2.630446,110.620580,113.251026,17.762186,8.758033,26.520219
188799,0.691881,0.810000,0.609347,0.735000,0.691847,0.805000,0.609797,0.740000,0.682331,0.810000,0.611306,0.735000,0.613187,0.570000,0.614854,0.720000,3.833636,113.497527,117.331163,18.179605,9.030810,27.210415,2.693527,110.927634,113.621161,17.960076,8.824008,26.784084,2.634726,110.806827,113.441552,17.784146,8.778789,26.562935,2.632498,110.867911,113.500409,17.764191,8.780688,26.544879
188999,0.692225,0.845000,0.609697,0.765000,0.692213,0.855000,0.610146,0.765000,0.682674,0.835000,0.611674,0.775000,0.613236,0.635000,0.615236,0.785000,3.838188,113.753328,117.591517,18.182456,9.054478,27.236934,2.695974,111.176680,113.872655,17.962422,8.846969,26.809391,2.637031,111.056610,113.693641,17.786398,8.801782,26.588180,2.634759,111.116878,113.751637,17.766436,8.803322,26.569758
